id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,86,305,178,456,197,475,187,465,19.710694442607448,19.710694442607448,34968.0,34521.24262295082,34196.0
9,86,249,110,490,127,507,118,498,17.809342794248536,17.809342794248536,35064.0,34680.76706827309,34251.0
14,86,317,33,225,54,242,43,233,22.251785452766754,18.207358030074854,33622.0,33488.397476340695,33381.0
15,86,388,39,174,60,200,48,187,25.018543080852304,20.990784844712422,33667.0,33506.89175257732,33262.0
18,86,145,43,275,56,288,49,281,13.57482456862576,13.57482456862576,33644.0,33518.05517241379,33372.0
19,86,220,68,200,84,220,74,211,23.20149881895292,13.415836441689327,33615.0,33451.12727272727,33317.0
20,86,353,41,248,62,270,50,259,25.712747959688976,18.211525763822902,33906.0,33581.96883852691,33398.0
21,86,376,10,267,32,287,21,277,24.31324735895931,20.046446185616848,33680.0,33486.765957446805,33298.0
36,86,193,101,416,116,431,108,423,15.675465136763439,15.675465136763439,33601.0,33494.19689119171,33401.0
37,86,365,152,430,174,452,162,440,25.69534757054438,18.57570687199085,33942.0,33719.67397260274,33326.0
39,86,298,146,399,166,419,155,409,24.017327237876163,15.984723967068323,34007.0,33824.855704697984,33585.0
40,86,373,176,376,199,395,187,384,24.422612273523235,19.66330333524229,34066.0,33799.292225201076,33284.0
43,86,100,150,489,161,500,155,494,13.105807764980245,9.908673111339555,36863.0,36302.01,33880.0
44,86,45,149,511,156,518,152,514,7.542472332656507,7.542472332656507,36863.0,36795.75555555556,35185.0
45,86,338,122,301,142,321,132,310,21.997001917795142,19.679992473333577,33532.0,33426.53846153846,33308.0
46,86,326,74,352,94,373,84,363,24.258071728502888,17.758493458913517,33610.0,33430.622699386506,33287.0
48,86,249,165,328,182,345,173,336,17.809342794248536,17.809342794248536,33565.0,33439.98795180723,33304.0
49,86,354,108,359,130,378,118,368,23.337210094943856,19.334188223130383,33607.0,33435.66949152543,33273.0
50,86,546,360,185,385,212,372,198,29.603656132607945,23.593630114519883,34216.0,33822.23809523809,33151.0
53,86,324,347,222,368,240,357,231,22.63186791546622,18.35171924683672,33930.0,33716.58024691358,33403.0
54,86,429,299,295,319,320,308,307,26.627561414065344,20.756585738520183,34093.0,33675.22377622378,33140.0
59,86,322,277,239,295,261,285,249,23.684602505258262,17.349254376799763,33660.0,33505.44720496894,33346.0
61,86,145,310,273,323,286,316,279,13.57482456862576,13.57482456862576,33797.0,33630.44827586207,33309.0
62,86,193,247,292,262,307,254,299,15.675465136763439,15.675465136763439,33563.0,33446.68911917099,33303.0
68,86,109,260,348,271,359,265,353,11.783988514976622,11.783988514976622,33584.0,33454.49541284404,33297.0
