id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,28,415,160,463,188,486,174,475,33.17114668610781,16.589694121048538,35218.0,34720.546987951806,34138.0
12,28,328,19,177,38,202,28,189,28.7008862562496,14.98571785556409,33575.0,33451.72865853659,33322.0
18,28,209,55,245,72,260,63,252,18.279338469564326,14.544808723711135,33400.0,33335.583732057414,33248.0
19,28,276,52,219,73,236,62,227,23.059710072142884,15.282621831768862,33406.0,33289.159420289856,33164.0
24,28,447,23,670,45,694,33,682,24.881771660623464,23.23864227783044,33835.0,33671.03803131991,33397.0
28,28,343,136,349,157,375,146,362,32.174718844659125,14.548279279531721,33431.0,33311.259475218656,33128.0
29,28,260,92,346,110,365,101,355,22.69939311227669,14.707653352157333,33366.0,33300.592307692306,33222.0
32,28,373,134,405,156,428,144,416,26.940602524569115,17.670088009902507,33894.0,33728.06970509383,33532.0
33,28,296,171,371,187,394,179,382,24.78655917104818,15.421001049125586,33937.0,33765.34121621621,33575.0
41,28,412,132,496,158,517,144,507,29.145472673439112,18.22285342413281,35247.0,34879.04368932039,34310.0
50,28,449,341,226,368,246,354,235,28.821994371224328,19.915170420534704,34355.0,33836.9443207127,33429.0
53,28,192,312,241,330,257,320,249,21.71009737416069,11.532290345615323,34058.0,33832.984375,33538.0
54,28,193,322,270,337,285,329,277,15.675465136763439,15.675465136763439,33844.0,33631.19170984456,33481.0
58,28,236,293,290,309,308,300,299,20.72360150659453,14.85869551503665,33202.0,33158.127118644064,33105.0
59,28,128,268,232,278,248,272,240,18.264779124806196,9.628164646470466,33258.0,33209.1484375,33127.0
65,28,208,265,335,276,355,270,344,22.020969027794326,12.20340431695504,33207.0,33163.28846153846,33119.0
66,28,192,298,341,310,359,304,350,19.55657263721139,12.578041713722431,33174.0,33139.296875,33111.0
78,28,249,199,774,216,791,207,782,17.809342794248536,17.809342794248536,34080.0,33904.39759036145,33694.0
79,28,249,158,788,175,805,166,796,17.809342794248536,17.809342794248536,34158.0,33898.4578313253,33429.0
88,28,262,219,808,238,826,228,816,21.805514441845126,15.33088201635753,34304.0,34043.080152671755,33560.0
