id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,42,240,170,459,187,477,178,468,21.09696467616103,14.727460115471839,34838.0,34518.325,34201.0
9,42,278,129,460,146,478,137,469,19.72640200568655,18.112778039733442,34912.0,34428.39568345324,34026.0
14,42,121,36,200,48,213,42,206,14.625146206040444,10.555077174122792,33794.0,33588.20661157025,33423.0
15,42,142,23,169,37,180,30,174,15.174106930121475,11.990606652180862,33668.0,33541.18309859155,33359.0
18,42,244,63,253,83,269,72,260,22.762845617881222,13.885908685480166,33398.0,33326.94672131148,33258.0
19,42,183,63,194,77,213,70,203,21.417673684708227,11.017416482336976,33383.0,33320.70491803279,33230.0
28,42,405,141,348,159,377,149,361,32.1269557578889,16.643013031292167,33496.0,33397.51111111111,33112.0
29,42,448,94,344,117,369,105,356,28.190133290749277,20.27778378304272,33390.0,33290.60044642857,33171.0
33,42,430,170,372,189,401,179,386,31.600769117010874,17.472269342380834,34112.0,33854.62325581395,33491.0
36,42,145,104,403,117,416,110,409,13.57482456862576,13.57482456862576,33747.0,33652.33793103448,33545.0
37,42,197,145,424,164,435,154,429,20.876236703085368,12.178036316579073,33731.0,33602.43654822335,33405.0
43,42,246,158,505,178,519,168,511,21.49352429548422,14.707719000460184,35178.0,34642.333333333336,33445.0
44,42,261,132,500,149,518,141,508,19.795865362970357,16.98462011981556,35254.0,34768.44061302682,34158.0
50,42,436,375,236,400,258,387,247,27.585548704028323,20.220815291647625,34151.0,33754.5756880734,33488.0
53,42,247,322,228,334,251,327,239,25.368202690924317,12.631537368088606,33816.0,33637.425101214576,33438.0
54,42,341,310,281,331,300,320,291,22.041005768163608,19.98753665218247,33811.0,33576.718475073314,33348.0
58,42,392,263,272,289,291,275,280,26.43131923343736,19.871780350344242,33215.0,33163.1581632653,33082.0
59,42,262,262,222,276,245,268,233,25.3400237962804,13.543037843639228,33230.0,33176.18702290076,33120.0
65,42,249,257,338,274,355,265,346,17.809342794248536,17.809342794248536,33161.0,33128.5983935743,33096.0
66,42,245,313,344,328,365,320,354,23.35009005923896,13.440948942299233,33192.0,33157.65306122449,33124.0
78,42,205,213,773,228,789,220,780,17.160136710988468,15.272894172371503,34294.0,34000.47804878049,33762.0
79,42,249,165,787,182,804,173,795,17.809342794248536,17.809342794248536,34330.0,34066.77108433735,33818.0
88,42,193,215,810,230,825,222,817,15.675465136763439,15.675465136763439,34489.0,34264.72538860104,33956.0
89,42,447,191,843,223,865,207,854,36.71131369589722,15.945674726642535,34188.0,33781.44071588367,33315.0
96,42,173,165,963,177,979,170,971,17.47506137395914,12.749548804549399,34678.0,34242.54913294798,33577.0
97,42,109,175,931,186,942,180,936,11.783988514976622,11.783988514976622,35088.0,34747.69724770642,33770.0
100,42,221,242,973,259,990,250,981,20.730805099606965,13.641771599267177,34639.0,34255.56108597285,33561.0
101,42,109,225,995,236,1006,230,1000,11.783988514976622,11.783988514976622,35348.0,34824.62385321101,34269.0
104,42,305,241,888,260,907,250,897,19.710694442607448,19.710694442607448,33286.0,33234.09180327869,33182.0
105,42,342,204,921,223,946,213,933,27.982515977399668,15.659465937363741,33241.0,33187.540935672514,33125.0
114,42,308,258,925,274,949,265,936,26.190743027214104,15.198249607035466,33219.0,33171.56168831169,33111.0
115,42,334,224,948,242,971,233,959,25.011312324593465,17.128579976193517,33256.0,33205.71556886227,33120.0
127,42,249,400,97,417,114,408,105,17.809342794248536,17.809342794248536,33817.0,33677.55421686747,33505.0
128,42,270,413,43,430,63,422,52,22.939485612134295,15.500708417420938,34093.0,33780.57037037037,33560.0
135,42,301,460,112,483,128,471,119,24.869453081586343,15.505893833392609,34018.0,33753.08637873754,33526.0
136,42,207,437,146,458,160,447,153,23.823159064558272,11.496831403726643,34354.0,34093.74396135266,33686.0
139,42,305,472,65,491,84,481,74,19.710694442607448,19.710694442607448,33929.0,33675.504918032784,33430.0
140,42,366,454,38,475,59,464,48,23.50483114763796,19.856596296908194,33926.0,33754.666666666664,33476.0
146,42,109,506,96,517,107,511,101,11.783988514976622,11.783988514976622,34384.0,34086.807339449544,33649.0
147,42,109,543,101,554,112,548,106,11.783988514976622,11.783988514976622,34388.0,34119.07339449541,33868.0
149,42,109,500,139,511,150,505,144,11.783988514976622,11.783988514976622,34598.0,34192.192660550456,33664.0
150,42,142,521,130,532,146,526,137,17.105451901513398,10.566808085625926,34571.0,34273.76056338028,33594.0
156,42,69,592,137,601,146,596,141,9.337473201948237,9.337473201948237,34383.0,34097.79710144927,33762.0
157,42,25,611,126,616,131,613,128,5.656854249492381,5.656854249492381,34703.0,34313.2,33688.0
159,42,25,541,163,546,168,543,165,5.656854249492381,5.656854249492381,36396.0,35465.16,33964.0
160,42,45,534,187,541,194,537,190,7.542472332656507,7.542472332656507,36345.0,35162.02222222222,33523.0
163,42,193,614,185,629,200,621,192,15.675465136763439,15.675465136763439,33722.0,33598.83937823834,33432.0
167,42,45,576,227,583,234,579,230,7.542472332656507,7.542472332656507,35074.0,34357.177777777775,33298.0
168,42,25,575,202,580,207,577,204,5.656854249492381,5.656854249492381,35067.0,34630.08,34143.0
171,42,145,581,60,594,73,587,66,13.57482456862576,13.57482456862576,33117.0,33092.06896551724,33063.0
172,42,145,538,30,551,43,544,36,13.57482456862576,13.57482456862576,33152.0,33123.737931034484,33095.0
179,42,193,489,220,504,235,496,227,15.675465136763439,15.675465136763439,33648.0,33537.9481865285,33400.0
180,42,145,481,264,494,277,487,270,13.57482456862576,13.57482456862576,33577.0,33419.69655172414,33247.0
186,42,69,434,181,443,190,438,185,9.337473201948237,9.337473201948237,33112.0,33092.47826086957,33067.0
190,42,145,486,167,499,180,492,173,13.57482456862576,13.57482456862576,33157.0,33117.7724137931,33076.0
197,42,109,444,380,455,391,449,385,11.783988514976622,11.783988514976622,33760.0,33637.25688073395,33506.0
199,42,145,422,370,435,383,428,376,13.57482456862576,13.57482456862576,33952.0,33680.00689655173,33516.0
202,42,145,462,334,475,347,468,340,13.57482456862576,13.57482456862576,33697.0,33585.03448275862,33424.0
203,42,171,432,327,445,342,438,334,15.788070113054884,13.795498884552316,33727.0,33571.666666666664,33317.0
208,42,69,428,464,437,473,432,468,9.337473201948237,9.337473201948237,33604.0,33505.463768115944,33377.0
211,42,45,479,509,486,516,482,512,7.542472332656507,7.542472332656507,33689.0,33590.311111111114,33458.0
212,42,109,461,477,472,488,466,482,11.783988514976622,11.783988514976622,33727.0,33544.62385321101,33304.0
221,42,145,425,498,438,511,431,504,13.57482456862576,13.57482456862576,33430.0,33342.35862068966,33272.0
227,42,145,453,541,466,554,459,547,13.57482456862576,13.57482456862576,33554.0,33471.331034482755,33405.0
228,42,249,405,540,422,557,413,548,17.809342794248536,17.809342794248536,33471.0,33399.32128514056,33306.0
259,42,69,548,916,557,925,552,920,9.337473201948237,9.337473201948237,35555.0,34799.47826086957,33612.0
260,42,193,515,946,530,961,522,953,15.675465136763439,15.675465136763439,34008.0,33806.98445595855,33588.0
272,42,109,574,948,585,959,579,953,11.783988514976622,11.783988514976622,33636.0,33529.31192660551,33417.0
273,42,145,539,978,552,991,545,984,13.57482456862576,13.57482456862576,33698.0,33573.744827586204,33485.0
286,42,145,371,1038,384,1051,377,1044,13.57482456862576,13.57482456862576,34023.0,33819.096551724135,33636.0
287,42,109,414,998,425,1009,419,1003,11.783988514976622,11.783988514976622,35324.0,34435.79816513762,33628.0
291,42,69,427,1046,436,1055,431,1050,9.337473201948237,9.337473201948237,35757.0,34958.59420289855,33638.0
293,42,45,393,1071,400,1078,396,1074,7.542472332656507,7.542472332656507,34333.0,34144.933333333334,33689.0
294,42,69,400,1042,409,1051,404,1046,9.337473201948237,9.337473201948237,34622.0,34331.47826086957,33859.0
307,42,158,375,784,388,798,381,790,14.677977993398258,13.694681588027827,33265.0,33229.398734177215,33183.0
308,42,145,337,796,350,809,343,802,13.57482456862576,13.57482456862576,33273.0,33219.30344827586,33144.0
317,42,131,388,752,401,763,394,757,14.040290986741208,11.933658858055983,33170.0,33138.10687022901,33113.0
318,42,109,331,757,342,768,336,762,11.783988514976622,11.783988514976622,33127.0,33103.37614678899,33083.0
331,42,109,650,425,661,436,655,430,11.783988514976622,11.783988514976622,34301.0,34036.94495412844,33792.0
332,42,145,627,399,640,412,633,405,13.57482456862576,13.57482456862576,33834.0,33704.66206896552,33580.0
343,42,69,644,336,653,345,648,340,9.337473201948237,9.337473201948237,34553.0,34136.75362318841,33525.0
344,42,69,633,318,642,327,637,322,9.337473201948237,9.337473201948237,34783.0,34429.79710144927,34054.0
346,42,69,606,348,615,357,610,352,9.337473201948237,9.337473201948237,34351.0,33962.6231884058,33380.0
347,42,109,608,376,619,387,613,381,11.783988514976622,11.783988514976622,34170.0,33800.04587155963,33500.0
355,42,109,653,274,664,285,658,279,11.783988514976622,11.783988514976622,33658.0,33524.74311926605,33338.0
356,42,145,662,249,675,262,668,255,13.57482456862576,13.57482456862576,33494.0,33410.2,33338.0
363,42,69,484,886,493,895,488,890,9.337473201948237,9.337473201948237,33118.0,33091.17391304348,33071.0
368,42,25,503,906,508,911,505,908,5.656854249492381,5.656854249492381,33110.0,33084.44,33063.0
369,42,45,537,863,544,870,540,866,7.542472332656507,7.542472332656507,33107.0,33086.2,33070.0
371,42,249,38,647,55,664,46,655,17.809342794248536,17.809342794248536,35257.0,34624.9718875502,33714.0
372,42,373,35,666,56,687,45,676,21.79111164940628,21.79111164940628,33786.0,33544.44504021448,33357.0
380,42,109,665,388,676,399,670,393,11.783988514976622,11.783988514976622,33574.0,33476.12844036697,33312.0
384,42,69,22,266,31,275,26,270,9.337473201948237,9.337473201948237,33371.0,33222.188405797104,33075.0
