id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,41,247,177,468,194,486,184,476,18.709496319934836,17.280464501840495,34831.0,34440.01214574899,34019.0
9,41,274,137,460,154,479,145,469,19.790077365165537,17.96357693015901,34902.0,34430.846715328466,34113.0
14,41,160,33,199,48,214,40,206,18.297586640690263,11.37684921788248,33846.0,33579.6625,33329.0
15,41,100,23,170,36,179,29,174,14.557410381634295,9.055484690544517,33763.0,33627.47,33386.0
18,41,293,60,251,83,268,71,259,25.45176096507709,15.000455015815104,33396.0,33324.51194539249,33215.0
19,41,159,65,195,74,214,69,204,20.621781243026028,9.91028942453183,33392.0,33333.698113207545,33255.0
28,41,349,139,343,158,369,149,356,29.632421675062712,16.00813401463386,33498.0,33418.303724928366,33332.0
29,41,335,96,349,117,368,106,358,22.41387106270259,19.04248878386633,33387.0,33293.66865671642,33199.0
33,41,402,168,372,185,400,176,385,30.20597671999582,17.123708870431987,34071.0,33843.80597014925,33589.0
36,41,145,107,400,120,413,113,406,13.57482456862576,13.57482456862576,33878.0,33735.91724137931,33489.0
37,41,162,146,422,161,434,153,428,16.32304512300656,12.749131941619773,33852.0,33692.6975308642,33498.0
43,41,262,153,507,175,520,164,513,23.67399449326572,14.213207490766203,35145.0,34664.274809160306,33728.0
44,41,228,127,496,142,514,134,504,18.61333232795453,15.679343018001314,35273.0,34821.71052631579,34159.0
50,41,517,377,238,406,260,390,249,31.751851880168214,21.218867864513946,34086.0,33722.5087040619,33219.0
53,41,272,320,230,338,249,328,240,22.40679195605641,16.23042844338987,33766.0,33599.76470588235,33305.0
54,41,216,312,284,329,299,320,291,18.13690125300672,15.173572824249804,33831.0,33618.65740740741,33471.0
58,41,301,270,271,294,287,280,280,27.221485996499556,15.130375094509128,33219.0,33163.08970099668,33105.0
59,41,314,260,223,277,249,267,235,29.61606125678162,14.150310331044196,33208.0,33166.17515923567,33097.0
65,41,249,257,338,274,355,265,346,17.809342794248536,17.809342794248536,33166.0,33132.5421686747,33101.0
66,41,243,314,345,327,367,320,355,24.434460058061546,12.955371373953495,33190.0,33154.11934156378,33105.0
78,41,248,212,768,229,785,220,776,18.36897805646002,17.23178584152674,34333.0,33994.334677419356,33346.0
79,41,249,164,787,181,804,172,795,17.809342794248536,17.809342794248536,34315.0,33967.048192771086,33630.0
88,41,262,210,812,232,827,220,819,24.453695915806637,13.807768868704242,34362.0,34100.98854961832,33763.0
89,41,410,192,845,222,865,206,854,33.626974960258664,15.660537806017814,34028.0,33774.58536585366,33238.0
96,41,145,167,962,180,975,173,968,13.57482456862576,13.57482456862576,34486.0,34261.82068965517,33833.0
97,41,120,175,930,186,942,180,936,12.909944487358056,11.865917579353061,35109.0,34645.35,33642.0
100,41,198,244,973,257,991,250,981,19.679156081463614,12.977745099009686,34439.0,34143.33838383838,33722.0
101,41,109,224,994,235,1005,229,999,11.783988514976622,11.783988514976622,35315.0,34841.84403669725,34356.0
104,41,305,244,886,263,905,253,895,19.710694442607448,19.710694442607448,33274.0,33223.51475409836,33167.0
105,41,262,202,928,220,946,211,937,20.651395591206988,16.349074928624816,33240.0,33190.3320610687,33100.0
114,41,277,259,925,279,943,268,933,22.557185648841244,15.726262421631912,33208.0,33169.47292418773,33121.0
115,41,268,224,948,242,969,232,958,24.88918048981819,13.996334289318316,33252.0,33206.0,33158.0
127,41,249,400,97,417,114,408,105,17.809342794248536,17.809342794248536,33834.0,33681.82329317269,33479.0
128,41,204,413,46,425,65,419,55,20.691399191567726,12.670664467867578,34186.0,33871.700980392154,33510.0
135,41,346,461,112,489,126,474,118,30.321532360400212,14.686683234303013,34014.0,33702.488439306355,33366.0
136,41,205,436,138,456,153,445,145,22.12682095494954,12.366006119058364,34295.0,34025.54146341464,33609.0
139,41,305,473,71,492,90,482,80,19.710694442607448,19.710694442607448,33951.0,33697.714754098364,33434.0
140,41,359,452,40,472,61,462,50,22.710995101900053,20.2582314659948,33962.0,33750.955431754875,33451.0
146,41,69,507,92,516,101,511,96,9.337473201948237,9.337473201948237,34350.0,34124.76811594203,33927.0
147,41,69,543,104,552,113,547,108,9.337473201948237,9.337473201948237,34497.0,34208.362318840576,33875.0
149,41,109,506,147,517,158,511,152,11.783988514976622,11.783988514976622,34677.0,34298.55963302752,33276.0
150,41,132,526,131,535,147,530,138,17.201127517659646,9.822670130104568,34528.0,34256.931818181816,33414.0
154,41,160,528,170,540,185,533,177,16.180758277251858,12.632371573586076,35279.0,34308.88125,33619.0
156,41,69,585,137,594,146,589,141,9.337473201948237,9.337473201948237,34455.0,33979.014492753624,33608.0
157,41,25,609,129,614,134,611,131,5.656854249492381,5.656854249492381,34876.0,34157.24,33196.0
163,41,193,612,185,627,200,619,192,15.675465136763439,15.675465136763439,33723.0,33588.62694300518,33349.0
164,41,193,566,215,581,230,573,222,15.675465136763439,15.675465136763439,34555.0,33695.91191709845,33255.0
171,41,145,575,58,588,71,581,64,13.57482456862576,13.57482456862576,33117.0,33090.63448275862,33054.0
172,41,145,538,30,551,43,544,36,13.57482456862576,13.57482456862576,33156.0,33124.68275862069,33096.0
179,41,193,492,220,507,235,499,227,15.675465136763439,15.675465136763439,33668.0,33494.38860103627,33195.0
180,41,145,481,264,494,277,487,270,13.57482456862576,13.57482456862576,33562.0,33449.48275862069,33301.0
186,41,69,434,180,443,189,438,184,9.337473201948237,9.337473201948237,33120.0,33089.82608695652,33069.0
190,41,145,489,169,502,182,495,175,13.57482456862576,13.57482456862576,33146.0,33113.12413793104,33062.0
197,41,109,446,386,457,397,451,391,11.783988514976622,11.783988514976622,33834.0,33734.30275229358,33624.0
199,41,109,421,365,432,376,426,370,11.783988514976622,11.783988514976622,33967.0,33806.266055045875,33654.0
202,41,145,451,331,464,344,457,337,13.57482456862576,13.57482456862576,33949.0,33723.13103448276,33490.0
203,41,69,433,337,442,346,437,341,9.337473201948237,9.337473201948237,34034.0,33868.59420289855,33696.0
208,41,45,429,462,436,469,432,465,7.542472332656507,7.542472332656507,33640.0,33555.84444444445,33445.0
211,41,45,484,505,491,512,487,508,7.542472332656507,7.542472332656507,33837.0,33659.84444444445,33461.0
212,41,69,462,472,471,481,466,476,9.337473201948237,9.337473201948237,34037.0,33723.20289855073,33314.0
221,41,109,426,498,437,509,431,503,11.783988514976622,11.783988514976622,33491.0,33412.81651376147,33338.0
227,41,145,453,541,466,554,459,547,13.57482456862576,13.57482456862576,33558.0,33475.35172413793,33392.0
