id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,46,296,167,443,182,466,174,455,25.154581753445754,15.456007836466567,34780.0,34351.0777027027,33386.0
9,46,304,120,459,138,480,129,470,22.524095625540262,17.64068751108376,34495.0,34284.49671052631,34073.0
14,46,223,37,203,54,221,45,211,18.49930458775541,16.244899066342743,33655.0,33516.01793721973,33167.0
15,46,196,27,164,41,181,34,172,18.920870939076927,13.292382783934599,33544.0,33434.12755102041,33295.0
18,46,308,52,257,76,274,65,266,27.437478311678746,15.518331662744139,33460.0,33352.818181818184,33148.0
19,46,227,58,192,73,210,64,201,20.111531394780613,14.870693130407377,33383.0,33306.67400881057,33098.0
20,46,261,16,225,35,243,25,234,21.85846159688772,15.25879074613448,33484.0,33402.942528735635,33315.0
28,46,367,137,344,159,367,148,355,28.67370014712394,17.290948674042863,33567.0,33453.97002724795,33242.0
29,46,283,108,334,125,353,116,343,20.021190187826058,18.03334171548806,33383.0,33307.1519434629,33245.0
36,46,145,91,405,104,418,97,411,13.57482456862576,13.57482456862576,33644.0,33563.30344827586,33465.0
37,46,249,150,416,171,429,160,422,22.539211704428087,14.172772131080006,33686.0,33564.333333333336,33363.0
39,46,186,163,383,174,401,168,392,19.732621318163016,12.14960506460216,34277.0,33995.74193548387,33646.0
40,46,145,198,381,211,394,204,387,13.57482456862576,13.57482456862576,34023.0,33877.93103448276,33561.0
43,46,280,166,500,184,520,175,510,22.41048931327094,15.955760566967067,35161.0,34648.37857142857,33491.0
44,46,193,142,496,157,511,149,503,15.675465136763439,15.675465136763439,35029.0,34763.150259067355,34453.0
50,46,396,382,228,405,249,393,238,25.19322090147927,20.04486138824144,34093.0,33773.805555555555,33570.0
53,46,271,329,227,345,247,336,237,21.28993023468146,16.537130565888912,33799.0,33646.46125461254,33491.0
54,46,270,317,283,335,300,325,291,19.62333197817222,17.623268766593043,33795.0,33611.64074074074,33458.0
58,46,368,258,276,281,295,269,285,24.317295845620816,19.56307794767475,33260.0,33204.065217391304,33109.0
59,46,265,257,226,272,249,264,237,25.54561564117157,13.314630239030404,33261.0,33191.43773584906,33129.0
65,46,249,256,337,273,354,264,345,17.809342794248536,17.809342794248536,33166.0,33132.02409638554,33102.0
66,46,320,318,339,333,367,324,352,31.210784179717407,13.722748481521533,33224.0,33173.3375,33101.0
78,46,290,210,768,226,789,218,778,22.243654015893025,16.63997660871215,34344.0,34006.88965517242,33260.0
79,46,249,165,785,182,802,173,793,17.809342794248536,17.809342794248536,34388.0,34088.385542168675,33833.0
88,46,208,212,810,228,825,220,817,16.779107888635245,15.796786430741587,34547.0,34254.278846153844,33735.0
89,46,394,187,844,217,861,202,852,32.60863196186629,15.712734018574482,34148.0,33835.862944162436,33196.0
96,46,186,165,961,176,979,170,970,19.732621318163016,12.14960506460216,34494.0,34141.77419354839,33808.0
97,46,109,171,928,182,939,176,933,11.783988514976622,11.783988514976622,35330.0,34856.064220183485,34265.0
100,46,189,237,975,254,988,245,981,18.474386491073208,13.103619893375717,34438.0,34101.98941798942,33550.0
101,46,129,227,992,241,1003,233,997,15.137525332269073,11.012389823068585,35224.0,34681.48062015504,33853.0
104,46,305,242,889,261,908,251,898,19.710694442607448,19.710694442607448,33409.0,33309.24918032787,33219.0
105,46,399,198,916,220,943,208,928,31.54255556500259,16.6928351792303,33257.0,33191.997493734336,33087.0
114,46,327,266,916,285,939,275,927,25.747185138871565,16.41821096358765,33246.0,33199.241590214064,33131.0
115,46,408,218,945,239,971,228,957,28.95385103583335,18.056751930492787,33314.0,33242.723039215685,33164.0
127,46,249,396,99,413,116,404,107,17.809342794248536,17.809342794248536,33831.0,33684.79518072289,33478.0
128,46,154,405,36,416,53,410,44,18.43084292019437,10.728928124763502,34372.0,34113.18831168831,33687.0
