id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,78,305,178,442,197,461,187,451,19.710694442607448,19.710694442607448,34801.0,34439.82950819672,34127.0
9,78,249,109,470,126,487,117,478,17.809342794248536,17.809342794248536,35061.0,34599.20080321285,34213.0
14,78,249,37,221,54,238,45,229,17.809342794248536,17.809342794248536,33587.0,33473.97991967871,33307.0
15,78,204,39,171,48,195,43,182,26.347600999547808,10.003920799993821,33736.0,33558.62254901961,33364.0
18,78,271,43,270,65,287,54,278,25.115958975375708,14.12371267871579,33604.0,33475.221402214025,33369.0
19,78,214,66,198,78,218,71,208,21.952308268092263,12.618923173443292,33543.0,33438.18224299065,33296.0
20,78,285,26,252,49,267,37,259,24.775627612622806,14.79344112385332,33708.0,33562.10526315789,33382.0
21,78,312,9,268,32,285,20,276,24.59435022727972,16.52012762401721,33603.0,33462.6282051282,33316.0
36,78,193,97,410,112,425,104,417,15.675465136763439,15.675465136763439,33596.0,33505.248704663216,33394.0
37,78,266,153,421,174,436,163,428,22.172100587624694,15.37470156127442,33994.0,33769.24436090225,33517.0
39,78,325,146,392,169,411,157,401,26.058858772852552,16.01757977052234,34032.0,33796.82769230769,33409.0
40,78,387,177,368,200,389,189,377,25.90742060836589,19.34216760031236,34082.0,33792.702842377264,33396.0
43,78,348,164,486,185,505,174,495,22.288245960030334,19.96300529641966,35132.0,34611.64367816092,33905.0
44,78,342,136,497,156,517,146,506,21.907834588892374,19.984351458188602,35220.0,34692.555555555555,34050.0
45,78,272,125,299,143,317,133,307,19.876086725746895,17.47246969468924,33481.0,33383.904411764706,33259.0
46,78,351,79,339,98,364,89,352,28.070250588609213,16.60127312535517,33519.0,33382.301994302,33218.0
48,78,249,163,323,180,340,171,331,17.809342794248536,17.809342794248536,33481.0,33394.28112449799,33296.0
49,78,249,115,354,132,371,123,362,17.809342794248536,17.809342794248536,33502.0,33406.52208835341,33317.0
50,78,434,364,193,386,218,374,205,27.843236939616467,19.99955216534128,34120.0,33858.10599078341,33641.0
53,78,329,343,222,364,241,353,232,23.02630586127046,18.366032698018444,33886.0,33676.75683890578,33359.0
54,78,249,305,293,322,310,313,301,17.809342794248536,17.809342794248536,33943.0,33709.50602409639,33516.0
59,78,426,268,240,292,266,279,252,29.922299306793995,19.038758843459853,33556.0,33401.086854460096,33258.0
61,78,145,279,287,292,300,285,293,13.57482456862576,13.57482456862576,33983.0,33675.972413793104,33150.0
62,78,145,239,296,252,309,245,302,13.57482456862576,13.57482456862576,33849.0,33618.04827586207,33443.0
66,78,315,316,341,332,363,323,351,23.732463860259678,17.108899653551088,33640.0,33520.28253968254,33299.0
68,78,69,262,359,271,368,266,363,9.337473201948237,9.337473201948237,33552.0,33428.75362318841,33312.0
69,78,109,237,333,248,344,242,338,11.783988514976622,11.783988514976622,33498.0,33366.477064220184,33157.0
80,78,325,148,785,172,803,159,794,26.5985213579121,15.665733042223355,34263.0,33925.446153846155,33364.0
82,78,328,176,756,193,779,184,767,24.58727779328097,17.121273014391882,34140.0,33825.15243902439,33340.0
84,78,193,192,784,207,799,199,791,15.675465136763439,15.675465136763439,34369.0,34083.08290155441,33648.0
85,78,237,214,756,231,773,223,765,19.264949652991994,16.289148348009192,34008.0,33807.628691983125,33543.0
88,78,351,220,806,237,829,228,817,24.496293108721083,18.346459947155818,34370.0,34173.663817663815,33742.0
91,78,245,138,885,153,906,145,895,23.324317027402135,13.447500781596728,34199.0,33981.873469387756,33373.0
93,78,198,165,823,181,838,172,830,17.301195787954857,14.559593250499288,34241.0,33980.080808080806,33407.0
96,78,218,164,974,180,991,171,982,19.663670906787004,14.306377105994349,34848.0,34452.463302752294,33468.0
97,78,109,170,920,181,931,175,925,11.783988514976622,11.783988514976622,35779.0,35194.98165137615,34452.0
100,78,257,243,952,262,971,252,961,23.873821956818123,13.852630413723183,34624.0,34249.1906614786,33380.0
101,78,421,253,969,275,996,263,982,30.737580701071035,17.528780971281993,34335.0,34035.997624703086,33490.0
107,78,369,263,862,287,882,275,871,26.521441696164665,17.75335018719937,33585.0,33450.58536585366,33232.0
108,78,305,212,871,231,890,221,880,19.710694442607448,19.710694442607448,33594.0,33483.48524590164,33278.0
110,78,288,176,933,198,951,187,942,25.918161351093847,14.509298587871106,33322.0,33274.01736111111,33206.0
111,78,249,183,887,200,904,191,895,17.809342794248536,17.809342794248536,33309.0,33262.63052208835,33209.0
117,78,288,224,922,237,946,230,934,25.948667274704754,14.2828568570857,33479.0,33376.180555555555,33145.0
118,78,249,195,964,212,981,203,972,17.809342794248536,17.809342794248536,33531.0,33433.903614457835,33336.0
120,78,236,257,886,279,898,267,892,24.10400296000496,12.610302769245974,33610.0,33472.01271186441,33228.0
121,78,257,250,918,270,934,260,926,22.299329000768264,14.765952721662842,33571.0,33457.38521400778,33357.0
131,78,109,415,22,426,33,420,27,11.783988514976622,11.783988514976622,34275.0,33904.56880733945,33520.0
132,78,160,397,36,409,53,402,44,18.872512738897154,11.03322314286105,33928.0,33754.85,33443.0
135,78,409,462,118,490,139,476,127,31.923765652802043,17.325037681464156,34477.0,33840.37408312959,33057.0
136,78,279,439,137,464,149,451,143,27.827224010711543,13.122591418739141,34543.0,34207.8064516129,33638.0
139,78,719,407,75,447,99,426,86,43.75674069620178,21.66082299308424,34108.0,33700.88178025035,33130.0
140,78,826,475,34,514,62,494,47,42.427477186289074,25.248089350350494,33938.0,33696.8789346247,33335.0
146,78,343,502,95,524,117,512,106,26.98781898598539,16.333605320032266,34738.0,34110.52186588921,33087.0
147,78,253,550,104,571,118,560,111,22.470291417693588,14.413683936693872,34190.0,33873.45849802371,33392.0
149,78,206,509,141,524,158,516,149,19.159594061630315,13.688513770803263,34779.0,34233.155339805824,33232.0
150,78,145,528,137,541,150,534,143,13.57482456862576,13.57482456862576,34962.0,34475.71034482759,33777.0
156,78,145,608,152,621,165,614,158,13.57482456862576,13.57482456862576,33904.0,33704.144827586206,33150.0
157,78,193,600,129,615,144,607,136,15.675465136763439,15.675465136763439,33776.0,33595.497409326425,33454.0
