id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,44,243,172,449,187,468,180,458,19.85470064870613,15.80483983155655,34902.0,34524.753086419754,34143.0
9,44,304,127,456,145,476,136,465,21.374031423625716,18.296737053257427,34620.0,34342.99671052631,33815.0
14,44,156,36,204,52,217,43,210,17.207785285431346,11.627121567492356,33735.0,33576.153846153844,33386.0
15,44,175,25,169,39,184,32,176,16.92589627411112,13.183875533906619,33618.0,33511.33714285714,33301.0
18,44,272,61,253,82,272,71,262,25.529812300107096,13.614878978383937,33432.0,33349.37132352941,33245.0
19,44,155,61,195,73,212,66,203,18.52544554103821,10.750410328944602,33396.0,33328.23870967742,33268.0
20,44,248,9,227,29,242,19,234,21.405907229514252,14.86723021361456,33461.0,33362.5120967742,33279.0
28,44,437,140,347,159,372,149,359,27.831236737350512,20.661484223865703,33536.0,33414.36384439359,33190.0
29,44,402,104,337,123,362,113,349,26.64107038210942,19.2944831799103,33396.0,33298.300995024874,33222.0
33,44,108,182,381,189,397,185,388,17.86782749131128,7.812620369443087,36863.0,35849.09259259259,33431.0
36,44,158,88,403,101,417,94,410,14.677977993398258,13.694681588027827,33681.0,33575.15189873418,33484.0
37,44,171,151,418,167,430,158,424,17.27856138381789,12.643607476705792,33704.0,33582.78947368421,33476.0
43,44,247,166,499,183,518,174,508,21.32715218725846,14.788753681496019,35019.0,34624.493927125506,33395.0
44,44,193,138,497,153,512,145,504,15.675465136763439,15.675465136763439,35009.0,34779.150259067355,34468.0
50,44,422,380,234,405,254,392,244,26.939715990687755,20.161973012767255,34030.0,33753.91469194313,33513.0
53,44,228,326,226,339,246,332,236,21.359882649047012,13.731826037960968,33733.0,33625.29824561404,33376.0
54,44,239,311,285,329,302,319,293,20.3200265320503,15.005925090478401,33811.0,33601.020920502095,33457.0
58,44,378,258,274,286,290,272,281,29.926675975880656,16.612048236485208,33226.0,33177.61111111111,33121.0
59,44,290,259,224,278,246,267,234,26.184310881565146,14.969004334561863,33243.0,33180.34137931035,33117.0
65,44,249,257,338,274,355,265,346,17.809342794248536,17.809342794248536,33168.0,33132.847389558236,33095.0
66,44,335,316,343,329,373,323,357,34.119464448802404,13.147056690156496,33198.0,33151.605970149256,33063.0
78,44,193,212,770,227,785,219,777,15.675465136763439,15.675465136763439,34257.0,34001.69430051814,33780.0
79,44,249,165,787,182,804,173,795,17.809342794248536,17.809342794248536,34411.0,34028.16064257028,33656.0
88,44,193,212,810,227,825,219,817,15.675465136763439,15.675465136763439,34404.0,34232.08808290155,33895.0
89,44,423,188,843,221,863,204,853,37.55134095693162,15.148699163332632,34175.0,33822.113475177306,33521.0
96,44,226,160,964,174,984,167,973,22.022531348160484,13.254435215188293,34534.0,34116.429203539825,33611.0
97,44,109,169,929,180,940,174,934,11.783988514976622,11.783988514976622,34860.0,34610.25688073395,33807.0
100,44,188,239,974,256,987,247,980,18.528179750977202,12.959591414075485,34417.0,34156.90957446808,33765.0
101,44,109,224,991,235,1002,229,996,11.783988514976622,11.783988514976622,35515.0,34870.50458715596,33961.0
104,44,305,242,889,261,908,251,898,19.710694442607448,19.710694442607448,33336.0,33258.85901639344,33171.0
105,44,321,197,923,219,944,207,933,26.651365176355892,15.65611014916299,33244.0,33193.32087227414,33119.0
114,44,392,260,920,280,951,270,935,35.92802038962607,14.49587138323063,33244.0,33171.4081632653,33061.0
115,44,330,220,945,236,969,228,957,25.776950805900682,16.445318328847783,33293.0,33227.49393939394,33165.0
127,44,266,397,99,415,116,406,107,18.912541091199664,17.928848513570426,33833.0,33687.33458646617,33508.0
128,44,252,406,41,422,62,414,51,23.687809776887047,13.824988186595384,34272.0,33952.96428571428,33300.0
135,44,357,456,112,483,128,469,119,29.052425988670645,15.92838014148148,34036.0,33755.46218487395,33412.0
136,44,177,439,143,459,154,449,148,21.682646211309418,10.554859855062283,34515.0,34191.293785310736,33848.0
139,44,305,471,66,490,85,480,75,19.710694442607448,19.710694442607448,33949.0,33711.308196721315,33508.0
140,44,439,448,35,473,57,460,46,27.626689508076268,20.291490111308757,33932.0,33724.19817767654,33305.0
146,44,109,509,91,520,102,514,96,11.783988514976622,11.783988514976622,34250.0,33989.0,33729.0
147,44,109,544,96,555,107,549,101,11.783988514976622,11.783988514976622,34137.0,33902.14678899082,33654.0
