id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,88,305,179,456,198,475,188,465,19.710694442607448,19.710694442607448,35010.0,34561.232786885244,34181.0
9,88,386,111,488,131,511,120,499,24.827660384249434,19.91269474840673,35107.0,34631.002590673575,33746.0
14,88,351,29,226,52,243,40,234,24.496293108721083,18.346459947155818,33592.0,33479.527065527065,33344.0
15,88,305,41,175,55,202,48,189,29.43960594127915,13.708800817973355,33696.0,33539.47868852459,33387.0
18,88,145,44,275,57,288,50,281,13.57482456862576,13.57482456862576,33770.0,33573.80689655172,33409.0
19,88,209,67,199,80,218,73,208,20.784519291725534,12.95784606742597,33602.0,33480.33014354067,33259.0
20,88,366,39,249,64,271,51,259,29.73461153039433,15.840738356579688,33951.0,33574.50546448088,33201.0
21,88,339,9,266,32,285,20,275,26.04482930480686,16.9344838115353,33657.0,33515.84660766961,33351.0
36,88,193,99,415,114,430,106,422,15.675465136763439,15.675465136763439,33622.0,33500.362694300515,33414.0
37,88,286,154,433,176,450,164,441,24.156160063660984,15.320173536177851,33913.0,33716.157342657345,33336.0
39,88,286,146,400,166,418,156,408,22.54151911477458,16.346827183690994,33981.0,33819.78321678322,33484.0
40,88,328,172,375,193,394,182,384,23.057611323035914,18.26241508051794,34036.0,33825.80182926829,33560.0
43,88,45,155,491,162,498,158,494,7.542472332656507,7.542472332656507,36863.0,36780.26666666667,35081.0
44,88,45,149,508,156,515,152,511,7.542472332656507,7.542472332656507,36863.0,36863.0,36863.0
45,88,344,121,301,142,320,131,310,22.270920516002356,19.845077064243203,33520.0,33435.0726744186,33339.0
46,88,353,74,351,97,372,86,362,26.765623449569002,17.362387612414174,33634.0,33436.9178470255,33244.0
48,88,249,165,328,182,345,173,336,17.809342794248536,17.809342794248536,33573.0,33450.62248995984,33318.0
49,88,286,109,362,127,381,118,371,20.59375510466928,17.700955457700054,33574.0,33465.43706293706,33333.0
50,88,498,354,181,379,206,366,193,28.3953320817591,22.438701949009303,34295.0,33889.853413654615,33413.0
53,88,355,345,219,367,239,356,229,24.51832274892584,18.56270582528575,33900.0,33693.34929577465,33368.0
