id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,79,305,180,442,199,461,189,451,19.710694442607448,19.710694442607448,34871.0,34466.61639344262,34053.0
9,79,249,109,470,126,487,117,478,17.809342794248536,17.809342794248536,35000.0,34604.73493975904,34213.0
14,79,249,33,221,50,238,41,229,17.809342794248536,17.809342794248536,33608.0,33481.1124497992,33326.0
15,79,213,41,171,50,196,45,183,27.49511266856852,10.01782448996473,33676.0,33539.511737089204,33414.0
18,79,245,43,271,63,287,52,278,22.55956809468621,14.23594706797692,33647.0,33489.68979591837,33362.0
19,79,275,67,197,83,219,74,208,24.06869388841983,15.02117175695102,33555.0,33418.858181818185,33147.0
20,79,335,29,248,54,266,41,257,27.7865193125915,15.555802778820626,33680.0,33520.379104477615,33294.0
21,79,404,8,263,33,284,21,275,27.2587121154797,20.061863013115044,33628.0,33475.89108910891,33234.0
36,79,193,96,415,111,430,103,422,15.675465136763439,15.675465136763439,33605.0,33502.062176165804,33353.0
37,79,306,151,420,173,438,161,428,24.262758983799635,16.266065198534783,33859.0,33732.93137254902,33393.0
39,79,306,144,390,165,408,153,399,23.44141202640536,16.96651361353095,34002.0,33805.25490196078,33597.0
40,79,332,177,368,195,390,186,378,23.715654569370802,18.003274167861193,34119.0,33851.427710843374,33432.0
43,79,268,165,484,183,502,173,492,19.980587593887595,17.072030383939765,35211.0,34585.600746268654,33919.0
44,79,327,137,498,157,517,146,507,21.37520046281946,19.551090368292208,35343.0,34780.21712538226,34265.0
45,79,371,119,297,143,316,131,307,26.131845838841585,18.374046619621097,33515.0,33400.16172506739,33231.0
46,79,353,77,343,96,369,86,355,29.01858629345802,15.66647202643035,33531.0,33388.29178470255,33279.0
48,79,249,163,327,180,344,171,335,17.809342794248536,17.809342794248536,33521.0,33414.7108433735,33330.0
49,79,401,111,355,133,377,122,365,24.823730085990828,20.719548830495135,33512.0,33390.17955112219,33179.0
50,79,402,365,192,387,215,375,203,25.981042653733837,19.775588127327982,34131.0,33874.91791044776,33632.0
53,79,399,340,221,365,240,353,231,26.609359175365448,19.399179302993794,33834.0,33656.79448621554,33193.0
54,79,363,302,292,324,311,313,301,23.403347240779876,19.821266325720497,33956.0,33679.561983471074,33389.0
59,79,480,268,241,291,269,279,254,29.310858646599957,21.35518630369923,33566.0,33389.739583333336,33130.0
61,79,145,282,281,295,294,288,287,13.57482456862576,13.57482456862576,33962.0,33725.5724137931,33439.0
62,79,193,238,295,253,310,245,302,15.675465136763439,15.675465136763439,33666.0,33535.51295336788,33200.0
66,79,301,316,340,329,365,322,352,27.08814208949121,14.313063521671916,33668.0,33546.073089701,33409.0
68,79,69,260,358,269,367,264,362,9.337473201948237,9.337473201948237,33511.0,33441.739130434784,33319.0
69,79,123,236,333,245,348,240,340,16.06490898863134,9.784673596925652,33506.0,33390.78048780488,33255.0
80,79,292,150,786,171,805,160,795,24.323226024803404,15.375085315589558,34182.0,33956.349315068495,33672.0
82,79,305,173,750,193,769,183,759,22.309642078524238,17.45531922287694,34019.0,33837.36393442623,33541.0
84,79,193,190,783,205,798,197,790,15.675465136763439,15.675465136763439,34346.0,34005.55958549223,33536.0
85,79,260,215,752,231,772,222,762,21.204948862775343,16.06203474953065,34053.0,33815.73846153846,33521.0
88,79,351,221,807,238,830,229,818,24.496293108721083,18.346459947155818,34423.0,34148.2962962963,33547.0
91,79,363,127,886,150,912,138,899,32.526135766098655,14.461963846920138,34214.0,33865.66115702479,33137.0
93,79,248,155,816,173,834,163,825,21.112601343365316,14.988375655376421,34307.0,34010.22580645161,33424.0
96,79,227,164,971,178,991,170,981,22.027220150008873,13.24275840109709,34886.0,34458.555066079294,33718.0
97,79,109,169,914,180,925,174,919,11.783988514976622,11.783988514976622,35694.0,35206.577981651375,34258.0
100,79,336,242,952,268,972,255,961,30.64053738141974,14.163230381101618,34623.0,34149.46428571428,33353.0
101,79,266,251,974,269,994,260,984,22.829887820658836,14.853646305278,34337.0,34116.63157894737,33873.0
107,79,386,260,864,286,882,273,872,28.43555319795258,17.544502073029435,33569.0,33453.0103626943,33287.0
108,79,305,208,868,227,887,217,877,19.710694442607448,19.710694442607448,33572.0,33465.088524590166,33345.0
110,79,265,175,935,197,951,185,942,24.83759692357872,13.946320644439204,33327.0,33280.29056603774,33209.0
111,79,249,179,887,196,904,187,895,17.809342794248536,17.809342794248536,33327.0,33277.73092369478,33228.0
117,79,252,224,920,235,944,229,932,26.60826939130014,12.282391577259816,33448.0,33361.68650793651,33236.0
118,79,249,195,965,212,982,203,973,17.809342794248536,17.809342794248536,33546.0,33443.90763052209,33316.0
120,79,230,254,889,276,900,264,894,24.313174099294578,12.24673869630818,33575.0,33461.5,33342.0
121,79,193,251,921,266,936,258,928,15.675465136763439,15.675465136763439,33594.0,33478.367875647666,33316.0
131,79,109,413,21,424,32,418,26,11.783988514976622,11.783988514976622,34200.0,33790.99082568807,33232.0
