id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,66,305,176,439,195,458,185,448,19.710694442607448,19.710694442607448,34705.0,34435.91475409836,34105.0
9,66,280,108,471,121,494,114,482,25.204689940149844,14.377083980989308,34985.0,34448.69642857143,34024.0
14,66,249,35,217,52,234,43,225,17.809342794248536,17.809342794248536,33627.0,33492.62248995984,33319.0
15,66,150,33,169,42,187,37,178,19.47990417498676,9.884668262853674,33650.0,33525.18,33385.0
18,66,257,49,265,70,281,60,273,23.865279063859013,14.050446278250105,33511.0,33398.53307392996,33168.0
19,66,229,60,192,75,211,66,201,21.271137941465867,14.063855874563613,33406.0,33325.528384279474,33230.0
20,66,241,7,242,29,255,18,248,24.115221449554262,12.840695585276514,33666.0,33481.730290456435,33327.0
21,66,308,8,260,28,279,18,270,22.677231089444213,17.86130470602744,33532.0,33418.01298701299,33276.0
36,66,257,90,405,108,422,98,413,19.358040817342495,16.914397748105127,33615.0,33492.38521400778,33297.0
37,66,337,137,410,162,427,149,418,27.185761064006854,15.91572406743548,33732.0,33591.12759643917,33305.0
39,66,290,144,382,165,399,154,390,22.623429508720918,16.46621835441661,33935.0,33724.26551724138,33446.0
40,66,249,186,371,203,388,194,379,17.809342794248536,17.809342794248536,33999.0,33805.01204819277,33632.0
43,66,322,162,483,182,502,171,492,21.46035278747295,19.119828376584675,34922.0,34579.09316770186,34101.0
44,66,403,138,498,161,519,149,507,25.12059802127739,20.58487073988289,35242.0,34620.07196029777,33547.0
45,66,290,126,298,145,317,135,307,21.524486877751123,17.15652383414648,33364.0,33300.18965517241,33239.0
46,66,433,72,335,93,366,83,350,34.903277433251084,16.291453093479657,33389.0,33264.71131639723,33081.0
48,66,193,159,328,174,343,166,335,15.675465136763439,15.675465136763439,33459.0,33366.54922279793,33277.0
49,66,306,111,347,131,366,120,356,22.24177821845935,17.529466583050734,33443.0,33353.07189542484,33222.0
50,66,385,379,210,396,235,387,222,26.75138059309021,18.460206412150995,34096.0,33774.12987012987,33537.0
53,66,336,334,225,357,243,345,234,24.743260423434627,17.360778511101326,33822.0,33656.22619047619,33424.0
54,66,327,299,291,322,308,310,299,25.01055091286894,16.88182229804005,33908.0,33654.86544342508,33326.0
58,66,370,259,276,281,296,270,286,23.02103005877945,20.473839917776026,33609.0,33505.516216216216,33370.0
59,66,431,259,234,284,257,271,245,28.322292316073682,19.877119585223284,33421.0,33315.32250580046,33142.0
65,66,234,248,346,265,362,256,353,17.974539769468322,16.60787797331026,33493.0,33295.64102564102,33119.0
66,66,275,317,336,330,359,323,347,24.81055493864731,14.249720890408536,33477.0,33392.34545454545,33254.0
80,66,250,145,788,164,805,154,796,21.28684820481587,14.99953110950897,33994.0,33812.044,33509.0
82,66,193,173,769,188,784,180,776,15.675465136763439,15.675465136763439,34073.0,33818.43523316062,33571.0
84,66,145,202,765,215,778,208,771,13.57482456862576,13.57482456862576,34129.0,33958.95172413793,33583.0
85,66,159,230,748,239,767,234,757,20.621781243026028,9.91028942453183,34267.0,33953.03773584906,33566.0
88,66,354,219,800,238,822,228,811,23.57196254482053,19.177034924054826,34347.0,34124.88983050847,33605.0
91,66,193,185,854,200,869,192,861,15.675465136763439,15.675465136763439,34052.0,33843.155440414506,33336.0
93,66,193,202,835,217,850,209,842,15.675465136763439,15.675465136763439,34032.0,33887.9585492228,33603.0
96,66,174,167,969,181,985,173,977,18.125895640041335,12.949404504368786,35097.0,34564.557471264365,33409.0
97,66,109,167,922,178,933,172,927,11.783988514976622,11.783988514976622,36097.0,35343.2752293578,34492.0
100,66,277,235,959,260,977,247,967,30.101151296044506,12.654879574702374,34422.0,34046.184115523465,33554.0
101,66,308,240,970,259,994,249,981,28.032244369035528,14.213026002678218,34685.0,34288.98051948052,33562.0
107,66,305,264,865,283,884,273,874,19.710694442607448,19.710694442607448,33500.0,33379.65573770492,33235.0
108,66,249,222,888,239,905,230,896,17.809342794248536,17.809342794248536,33478.0,33388.955823293174,33263.0
110,66,105,184,935,197,944,190,939,13.801311186847084,9.688481133111972,33368.0,33313.276190476194,33255.0
111,66,69,199,911,208,920,203,915,9.337473201948237,9.337473201948237,33382.0,33293.10144927536,33190.0
117,66,305,218,943,237,962,227,952,19.710694442607448,19.710694442607448,33397.0,33311.45901639344,33218.0
