id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,11,416,169,457,198,480,183,467,34.49922661267056,15.847601267644718,35017.0,34414.52403846154,33461.0
12,11,219,28,170,39,191,33,180,23.166658454057217,12.226178963797091,33551.0,33449.109589041094,33324.0
16,11,352,47,223,67,246,57,234,25.665857115289356,17.547595036188856,33493.0,33364.21590909091,33285.0
24,11,420,27,662,52,683,39,672,27.217591483198344,19.690323417930664,33850.0,33659.188095238096,33365.0
28,11,243,156,348,169,370,162,359,24.13302263431774,12.989585411070717,33446.0,33344.20987654321,33255.0
29,11,338,109,342,131,364,119,353,27.234371925496617,16.02854466391044,33476.0,33328.39940828402,33090.0
32,11,221,150,421,168,436,158,428,19.315867444193213,14.573300936324076,34042.0,33786.25339366516,33522.0
33,11,270,170,382,185,404,177,393,23.139877035214205,15.06295249886605,33887.0,33713.166666666664,33490.0
41,11,428,141,497,169,516,154,506,30.80626738043935,18.073162101973313,35205.0,34534.107476635516,33361.0
50,11,417,283,231,309,250,296,240,27.766903571795222,19.20121506166914,34162.0,33875.60431654676,33597.0
51,11,360,313,268,336,286,324,277,24.36569941305298,18.879647432472833,34180.0,33897.10833333333,33678.0
55,11,316,284,290,301,315,291,303,28.43883315931183,15.394953717828958,33235.0,33180.82278481012,33140.0
63,11,336,297,338,320,362,308,350,31.093660927368845,14.095333961145421,33238.0,33181.67857142857,33131.0
76,11,327,184,800,207,817,195,809,25.230823047230423,16.875767678783046,34612.0,34177.34250764526,33410.0
86,11,324,211,830,230,850,220,840,20.804795268707633,19.84632316601432,34627.0,34329.950617283954,33913.0
94,11,249,176,947,193,964,184,955,17.809342794248536,17.809342794248536,34363.0,34062.072289156626,33802.0
98,11,305,218,967,237,986,227,976,19.710694442607448,19.710694442607448,34355.0,34069.68524590164,33835.0
104,11,145,244,895,257,908,250,901,13.57482456862576,13.57482456862576,33249.0,33205.606896551726,33142.0
105,11,147,215,924,226,942,221,933,20.79174972120743,10.056256284532077,33292.0,33194.61224489796,33086.0
114,11,178,269,907,282,926,275,916,20.98470024338882,11.036334039860886,33264.0,33213.6404494382,33161.0
115,11,188,235,930,249,950,242,939,22.623081242936784,10.821683104992067,33261.0,33199.59042553192,33124.0
125,11,378,445,67,462,96,453,81,31.76223758316995,15.332475008926087,34278.0,33870.775132275136,33404.0
133,11,389,463,111,487,130,475,120,25.606532378520622,19.475025389810128,34254.0,33975.94601542417,33623.0
137,11,407,491,45,519,62,505,53,30.006840733647127,17.53881508292924,34031.0,33746.89189189189,33411.0
143,11,145,515,124,528,137,521,130,13.57482456862576,13.57482456862576,34222.0,34018.668965517245,33699.0
144,11,316,537,97,556,118,546,107,23.19255629114338,17.345649484634084,33905.0,33706.5253164557,33404.0
153,11,249,568,135,585,152,576,143,17.809342794248536,17.809342794248536,33865.0,33655.23694779116,33480.0
154,11,145,537,177,550,190,543,183,13.57482456862576,13.57482456862576,33912.0,33720.87586206896,33601.0
163,11,145,605,188,618,201,611,194,13.57482456862576,13.57482456862576,33732.0,33609.28275862069,33331.0
164,11,109,583,198,594,209,588,203,11.783988514976622,11.783988514976622,33898.0,33710.422018348625,33563.0
169,11,193,565,41,580,56,572,48,15.675465136763439,15.675465136763439,33144.0,33107.48704663212,33076.0
179,11,69,492,225,501,234,496,229,9.337473201948237,9.337473201948237,33222.0,33181.565217391304,33131.0
180,11,69,491,247,500,256,495,251,9.337473201948237,9.337473201948237,33271.0,33223.44927536232,33171.0
186,11,69,465,190,474,199,469,194,9.337473201948237,9.337473201948237,33104.0,33080.69565217391,33043.0
188,11,69,500,168,509,177,504,172,9.337473201948237,9.337473201948237,33104.0,33086.89855072464,33062.0
189,11,193,488,14,503,29,495,21,15.675465136763439,15.675465136763439,34331.0,33972.0932642487,33306.0
197,11,145,426,363,439,376,432,369,13.57482456862576,13.57482456862576,33879.0,33715.28275862069,33537.0
200,11,109,457,345,468,356,462,350,11.783988514976622,11.783988514976622,34009.0,33857.733944954125,33683.0
207,11,109,430,473,441,484,435,478,11.783988514976622,11.783988514976622,34035.0,33748.04587155963,33480.0
220,11,78,462,481,471,491,466,486,10.441534419118726,9.457055431575805,34532.0,34080.39743589744,33259.0
225,11,145,440,534,453,547,446,540,13.57482456862576,13.57482456862576,33836.0,33716.46206896552,33614.0
257,11,249,540,936,557,953,548,944,17.809342794248536,17.809342794248536,34301.0,34054.140562249,33783.0
270,11,145,546,971,559,984,552,977,13.57482456862576,13.57482456862576,34094.0,33942.06896551724,33742.0
286,11,25,386,1038,391,1043,388,1040,5.656854249492381,5.656854249492381,36863.0,36587.76,35507.0
287,11,25,389,1008,394,1013,391,1010,5.656854249492381,5.656854249492381,36863.0,36635.44,35376.0
290,11,45,399,1056,406,1063,402,1059,7.542472332656507,7.542472332656507,35650.0,35262.333333333336,34209.0
291,11,69,415,1021,424,1030,419,1025,9.337473201948237,9.337473201948237,35714.0,34988.44927536232,33927.0
305,11,145,342,782,355,795,348,788,13.57482456862576,13.57482456862576,33193.0,33158.04827586207,33126.0
315,11,145,372,752,385,765,378,758,13.57482456862576,13.57482456862576,33149.0,33120.24827586207,33089.0
328,11,145,637,359,650,372,643,365,13.57482456862576,13.57482456862576,34201.0,34012.00689655173,33736.0
329,11,109,613,391,624,402,618,396,11.783988514976622,11.783988514976622,34550.0,34282.1376146789,34038.0
335,11,131,672,376,683,389,677,382,14.040290986741208,11.933658858055983,34076.0,33774.45038167939,33172.0
336,11,109,651,410,662,421,656,415,11.783988514976622,11.783988514976622,34170.0,33967.55963302752,33617.0
353,11,193,665,260,680,275,672,267,15.675465136763439,15.675465136763439,33209.0,33176.25388601036,33131.0
363,11,69,499,878,508,887,503,882,9.337473201948237,9.337473201948237,33127.0,33103.014492753624,33076.0
366,11,69,501,903,510,912,505,907,9.337473201948237,9.337473201948237,33113.0,33087.086956521736,33055.0
374,11,69,21,693,30,702,25,697,9.337473201948237,9.337473201948237,33652.0,33533.608695652176,33225.0
