id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,56,285,169,445,194,458,181,451,27.38642108941372,13.45311730696515,34816.0,34417.98245614035,33870.0
9,56,319,107,469,124,490,115,479,23.631446666042958,17.651588275407224,34688.0,34374.62382445141,33997.0
14,56,249,36,211,53,228,44,219,17.809342794248536,17.809342794248536,33555.0,33444.50602409639,33300.0
15,56,208,33,164,50,179,41,171,18.321470101266794,14.446063412614738,33616.0,33416.72596153846,33232.0
18,56,301,45,261,68,280,55,269,26.812130441527653,15.15352587352836,33457.0,33361.37209302326,33162.0
19,56,272,57,192,75,213,65,202,24.907138996848413,14.184405504554094,33408.0,33318.1875,33232.0
20,56,145,14,237,27,250,20,243,13.57482456862576,13.57482456862576,33536.0,33420.95862068966,33293.0
36,56,193,89,403,104,418,96,410,15.675465136763439,15.675465136763439,33609.0,33513.22279792746,33412.0
37,56,277,141,408,160,426,149,417,21.38696078749357,16.75101258209989,33692.0,33559.72202166065,33379.0
39,56,271,148,377,168,394,158,385,22.061472692502313,15.811178762639075,33868.0,33741.56457564576,33544.0
40,56,158,190,377,203,391,196,384,14.677977993398258,13.694681588027827,33947.0,33822.33544303798,33646.0
43,56,280,159,480,175,502,167,491,23.778361116772512,15.13927692677782,34972.0,34587.62142857143,34121.0
44,56,296,136,497,154,516,144,506,20.08349035819109,18.79946895531271,35222.0,34677.58445945946,33790.0
45,56,145,131,311,144,324,137,317,13.57482456862576,13.57482456862576,33360.0,33264.65517241379,33213.0
46,56,145,87,344,100,357,93,350,13.57482456862576,13.57482456862576,33341.0,33261.793103448275,33195.0
48,56,145,153,335,166,348,159,341,13.57482456862576,13.57482456862576,33481.0,33381.04137931034,33273.0
49,56,227,109,362,129,375,119,368,22.19928829439371,13.385805916766856,33544.0,33440.37885462555,33321.0
50,56,448,375,222,393,250,383,236,29.666922585556094,19.383773825573527,33982.0,33717.27678571428,33491.0
53,56,296,336,227,357,244,347,235,22.43651603973455,17.16937839372131,33872.0,33681.11824324324,33425.0
54,56,304,300,290,320,309,310,300,20.41569572955142,19.352962173442236,33860.0,33624.13815789474,33396.0
58,56,394,253,271,274,294,264,282,23.29381068113007,22.01690493071729,33436.0,33353.04568527919,33199.0
59,56,300,259,229,274,255,266,241,28.688089503365973,13.529119564939128,33403.0,33289.89666666667,33159.0
65,56,249,251,338,268,355,259,346,17.809342794248536,17.809342794248536,33220.0,33169.67871485944,33129.0
66,56,274,314,337,329,359,321,347,23.633321505095772,14.950910680391155,33354.0,33275.39416058394,33194.0
80,56,278,153,792,172,814,162,803,26.60476002054047,13.466934291801193,34061.0,33830.08273381295,33427.0
82,56,145,166,780,179,793,172,786,13.57482456862576,13.57482456862576,34209.0,33943.10344827586,33411.0
84,56,109,205,755,216,766,210,760,11.783988514976622,11.783988514976622,34557.0,34220.807339449544,33595.0
85,56,109,225,777,236,788,230,782,11.783988514976622,11.783988514976622,34449.0,34156.8623853211,33676.0
88,56,347,210,804,235,820,222,811,26.82601026660497,16.601789511030482,34508.0,34181.66570605187,33332.0
89,56,459,188,843,217,865,202,854,32.07588091441622,18.427141496571966,34395.0,33992.202614379086,33229.0
96,56,181,166,957,178,977,172,966,21.783244509974658,10.63898820568839,34616.0,34313.37016574586,34068.0
97,56,109,174,922,185,933,179,927,11.783988514976622,11.783988514976622,35466.0,35096.51376146789,34534.0
100,56,337,233,960,258,980,245,970,29.6872834158265,14.96296045432931,34489.0,34007.72997032641,33351.0
101,56,259,229,985,250,1001,239,992,23.563584916169933,14.31803479916283,34409.0,34116.33976833977,33515.0
105,56,370,197,917,217,944,206,930,30.641172298230096,15.563140063441454,33295.0,33225.92162162162,33122.0
107,56,193,271,877,286,892,278,884,15.675465136763439,15.675465136763439,33352.0,33295.68393782384,33243.0
108,56,249,239,908,256,925,247,916,17.809342794248536,17.809342794248536,33377.0,33304.787148594376,33221.0
117,56,224,216,948,234,964,225,956,20.77338483841681,14.004951846849941,33404.0,33291.1875,33119.0
118,56,197,187,973,198,995,193,984,24.335139027879517,10.670554667274216,33402.0,33319.78172588832,33179.0
120,56,132,269,905,284,916,276,910,16.084479288958537,10.447265529348487,33596.0,33405.257575757576,33131.0
121,56,120,253,931,266,944,259,937,16.496510286273626,9.433135070789419,33621.0,33449.09166666667,33172.0
127,56,339,381,99,405,115,392,107,25.87819845716084,16.878425013808574,34258.0,33866.109144542774,33305.0
128,56,213,398,27,411,46,404,36,20.894174568563347,13.132042919782297,34705.0,34109.704225352114,33282.0
135,56,432,454,109,481,127,467,118,29.110938464674586,19.107170236214902,34023.0,33705.305555555555,33137.0
136,56,192,437,140,458,151,447,146,22.867712673905906,10.979661202388657,34714.0,34310.020833333336,33869.0
139,56,384,450,62,478,81,463,71,30.190631211815944,16.77647631929443,35758.0,34126.231770833336,33169.0
140,56,270,437,43,458,60,446,50,24.154503906954083,14.577162221436131,35430.0,34139.69259259259,33324.0
146,56,145,502,99,515,112,508,105,13.57482456862576,13.57482456862576,34036.0,33827.04137931034,33615.0
147,56,208,540,92,555,108,547,100,16.779107888635245,15.796786430741587,33853.0,33607.53846153846,33118.0
149,56,109,498,136,509,147,503,141,11.783988514976622,11.783988514976622,34583.0,34327.45871559633,34056.0
150,56,197,525,133,536,152,530,142,20.876236703085368,12.178036316579073,34375.0,34065.56852791878,33555.0
156,56,109,582,143,593,154,587,148,11.783988514976622,11.783988514976622,34235.0,33937.88990825688,33430.0
157,56,69,602,128,611,137,606,132,9.337473201948237,9.337473201948237,33968.0,33774.02898550725,33544.0
159,56,69,546,167,555,176,550,171,9.337473201948237,9.337473201948237,34128.0,33882.97101449275,33636.0
160,56,96,528,182,537,194,532,188,12.675435561221029,9.626352718795768,34312.0,33964.947916666664,33524.0
167,56,69,566,220,575,229,570,224,9.337473201948237,9.337473201948237,33810.0,33655.95652173913,33364.0
168,56,109,566,194,577,205,571,199,11.783988514976622,11.783988514976622,33616.0,33482.779816513765,33278.0
172,56,249,520,25,537,42,528,33,17.809342794248536,17.809342794248536,33340.0,33231.40562248996,33102.0
174,56,25,602,68,607,73,604,70,5.656854249492381,5.656854249492381,33412.0,33289.84,33096.0
175,56,25,573,72,578,77,575,74,5.656854249492381,5.656854249492381,33356.0,33284.16,33122.0
180,56,69,480,260,489,269,484,264,9.337473201948237,9.337473201948237,33511.0,33392.65217391304,33311.0
182,56,109,510,211,521,222,515,216,11.783988514976622,11.783988514976622,33535.0,33470.08256880734,33385.0
183,56,109,497,226,508,237,502,231,11.783988514976622,11.783988514976622,33574.0,33479.69724770642,33368.0
185,56,109,464,277,475,288,469,282,11.783988514976622,11.783988514976622,33416.0,33322.40366972477,33199.0
186,56,69,444,180,453,189,448,184,9.337473201948237,9.337473201948237,33109.0,33083.57971014493,33061.0
192,56,69,495,165,504,174,499,169,9.337473201948237,9.337473201948237,33161.0,33130.086956521736,33105.0
193,56,45,474,169,481,176,477,172,7.542472332656507,7.542472332656507,33186.0,33151.22222222222,33121.0
195,56,109,615,196,626,207,620,201,11.783988514976622,11.783988514976622,33454.0,33386.34862385321,33302.0
196,56,109,619,171,630,182,624,176,11.783988514976622,11.783988514976622,33463.0,33330.66972477064,33232.0
197,56,249,424,388,441,405,432,396,17.809342794248536,17.809342794248536,33744.0,33534.94779116466,33360.0
199,56,193,395,365,410,380,402,372,15.675465136763439,15.675465136763439,33656.0,33505.13989637305,33363.0
202,56,193,466,336,481,351,473,343,15.675465136763439,15.675465136763439,33740.0,33596.99481865285,33411.0
203,56,158,430,341,444,354,436,347,14.677977993398258,13.694681588027827,33753.0,33608.72151898734,33432.0
208,56,193,420,463,435,478,427,470,15.675465136763439,15.675465136763439,33390.0,33329.19170984456,33273.0
211,56,145,471,509,484,522,477,515,13.57482456862576,13.57482456862576,33355.0,33301.903448275865,33247.0
212,56,145,472,475,485,488,478,481,13.57482456862576,13.57482456862576,33413.0,33332.98620689655,33242.0
221,56,266,402,503,419,521,410,512,18.912541091199664,17.928848513570426,33337.0,33284.36466165414,33208.0
230,56,249,418,578,435,595,426,586,17.809342794248536,17.809342794248536,33307.0,33262.75903614458,33205.0
231,56,193,379,537,394,552,386,544,15.675465136763439,15.675465136763439,33325.0,33280.04663212435,33212.0
233,56,193,445,520,460,535,452,527,15.675465136763439,15.675465136763439,33403.0,33340.76683937824,33253.0
234,56,109,458,579,469,590,463,584,11.783988514976622,11.783988514976622,33416.0,33370.66055045871,33304.0
262,56,193,559,899,574,914,566,906,15.675465136763439,15.675465136763439,33652.0,33534.60621761658,33442.0
263,56,145,473,928,486,941,479,934,13.57482456862576,13.57482456862576,33634.0,33539.675862068965,33421.0
265,56,193,501,958,516,973,508,965,15.675465136763439,15.675465136763439,33515.0,33456.78238341969,33395.0
266,56,145,534,928,547,941,540,934,13.57482456862576,13.57482456862576,33572.0,33484.68275862069,33361.0
275,56,69,557,985,566,994,561,989,9.337473201948237,9.337473201948237,33605.0,33506.840579710144,33338.0
276,56,109,582,945,593,956,587,950,11.783988514976622,11.783988514976622,33531.0,33444.50458715596,33372.0
278,56,109,515,1000,526,1011,520,1005,11.783988514976622,11.783988514976622,33743.0,33598.07339449541,33453.0
279,56,109,537,964,548,975,542,969,11.783988514976622,11.783988514976622,33956.0,33805.74311926605,33429.0
293,56,69,390,1072,399,1081,394,1076,9.337473201948237,9.337473201948237,34071.0,33868.13043478261,33472.0
294,56,109,397,1035,408,1046,402,1040,11.783988514976622,11.783988514976622,34246.0,34092.678899082566,33861.0
296,56,171,409,998,422,1013,415,1005,15.788070113054884,13.795498884552316,33677.0,33580.040935672514,33484.0
297,56,208,376,996,391,1012,383,1004,16.779107888635245,15.796786430741587,33751.0,33570.855769230766,33353.0
299,56,109,429,1054,440,1065,434,1059,11.783988514976622,11.783988514976622,34085.0,33899.85321100918,33532.0
300,56,145,432,1025,445,1038,438,1031,13.57482456862576,13.57482456862576,33755.0,33638.15172413793,33480.0
303,56,109,357,1027,368,1038,362,1032,11.783988514976622,11.783988514976622,34152.0,33920.56880733945,33639.0
304,56,109,362,1052,373,1063,367,1057,11.783988514976622,11.783988514976622,33994.0,33864.07339449541,33552.0
307,56,145,387,785,400,798,393,791,13.57482456862576,13.57482456862576,33555.0,33476.17931034483,33406.0
310,56,52,343,814,350,822,346,818,8.682431421244592,7.605665904189708,33335.0,33264.153846153844,33199.0
311,56,45,330,790,337,797,333,793,7.542472332656507,7.542472332656507,33308.0,33261.933333333334,33201.0
318,56,25,333,755,338,760,335,757,5.656854249492381,5.656854249492381,33291.0,33227.88,33162.0
321,56,145,405,745,418,758,411,751,13.57482456862576,13.57482456862576,33225.0,33180.503448275864,33145.0
322,56,131,365,754,376,767,370,760,14.040290986741208,11.933658858055983,33229.0,33195.36641221374,33154.0
331,56,145,640,429,653,442,646,435,13.57482456862576,13.57482456862576,34017.0,33763.47586206897,33316.0
332,56,145,609,425,622,438,615,431,13.57482456862576,13.57482456862576,34039.0,33843.206896551725,33662.0
343,56,109,644,327,655,338,649,332,11.783988514976622,11.783988514976622,34299.0,34028.05504587156,33765.0
344,56,109,618,286,629,297,623,291,11.783988514976622,11.783988514976622,34370.0,34160.01834862385,33900.0
346,56,145,615,333,628,346,621,339,13.57482456862576,13.57482456862576,33668.0,33535.28965517241,33417.0
347,56,249,603,376,620,393,611,384,17.809342794248536,17.809342794248536,33644.0,33506.82329317269,33376.0
355,56,109,648,268,659,279,653,273,11.783988514976622,11.783988514976622,33627.0,33519.963302752294,33447.0
356,56,158,661,248,675,261,668,254,14.677977993398258,13.694681588027827,33523.0,33427.354430379746,33330.0
365,56,69,469,899,478,908,473,903,9.337473201948237,9.337473201948237,33109.0,33087.57971014493,33068.0
