id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,12,418,166,460,196,479,181,468,33.11788035994448,17.047540915735617,34832.0,34428.08133971292,34010.0
12,12,280,20,171,38,193,29,181,25.94965851568772,13.957498111461124,33488.0,33388.68571428571,33262.0
16,12,305,53,229,72,248,62,238,19.710694442607448,19.710694442607448,33513.0,33380.64262295082,33298.0
24,12,403,28,663,49,686,37,674,25.12059802127739,20.58487073988289,33833.0,33653.24813895782,33442.0
28,12,269,154,348,167,372,160,360,26.13909530694079,13.358563203379338,33440.0,33338.28996282528,33210.0
29,12,261,108,345,131,359,119,351,25.492117992227314,13.314393427340368,33451.0,33356.93869731801,33192.0
32,12,277,147,417,165,436,155,427,21.38696078749357,16.751012582099886,34036.0,33792.148014440434,33544.0
33,12,219,172,380,183,401,177,390,23.166658454057217,12.226178963797091,33902.0,33725.75342465754,33513.0
41,12,400,140,498,166,517,152,508,28.101178643005703,18.329707004583575,35139.0,34568.12,33820.0
50,12,321,285,231,304,251,294,241,21.490849141235387,19.03473453598031,34191.0,33919.41433021807,33681.0
51,12,453,310,266,339,283,324,274,31.28449530996332,18.63510418988234,34100.0,33845.15894039735,33620.0
55,12,277,286,292,300,316,292,304,26.994654068025593,13.501791038402661,33237.0,33185.74007220216,33148.0
63,12,284,299,342,316,365,306,352,26.272921523966385,14.181819112015019,33225.0,33178.359154929574,33109.0
76,12,239,172,801,196,814,183,808,29.875521300405822,13.467596762297093,35891.0,34579.14644351464,33336.0
86,12,305,204,826,223,845,213,835,19.710694442607448,19.710694442607448,34615.0,34348.554098360655,34000.0
94,12,249,176,947,193,964,184,955,17.809342794248536,17.809342794248536,34497.0,34090.26907630522,33508.0
98,12,324,217,968,237,987,226,977,20.804795268707633,19.84632316601432,34389.0,34092.47530864197,33760.0
104,12,145,243,895,256,908,249,901,13.57482456862576,13.57482456862576,33239.0,33189.80689655172,33132.0
105,12,188,205,931,216,956,210,943,28.164864968612164,8.94410747527996,33290.0,33207.85638297872,33123.0
114,12,206,267,903,283,925,274,913,26.061216198052644,10.392818320383729,33257.0,33194.87378640777,33108.0
115,12,311,235,930,250,955,242,942,27.003624498911815,14.842021318801468,33235.0,33178.67202572347,33101.0
125,12,341,443,70,461,96,451,82,28.781654536785396,15.233604127586466,34366.0,33934.59824046921,33521.0
133,12,432,463,111,488,131,475,121,26.74764026083187,20.790718697566735,34353.0,34004.3912037037,33563.0
137,12,413,487,42,513,62,499,52,26.90954226650085,19.989607472259866,33944.0,33717.03631961259,33340.0
143,12,145,506,125,519,138,512,131,13.57482456862576,13.57482456862576,34540.0,34217.64137931034,33972.0
144,12,193,537,102,552,117,544,109,15.675465136763439,15.675465136763439,33975.0,33802.849740932645,33633.0
153,12,249,568,136,585,153,576,144,17.809342794248536,17.809342794248536,33755.0,33594.903614457835,33469.0
154,12,193,530,178,545,193,537,185,15.675465136763439,15.675465136763439,33750.0,33640.90155440415,33459.0
163,12,145,603,187,616,200,609,193,13.57482456862576,13.57482456862576,33759.0,33641.096551724135,33499.0
164,12,145,588,204,601,217,594,210,13.57482456862576,13.57482456862576,34007.0,33766.18620689655,33499.0
169,12,193,565,41,580,56,572,48,15.675465136763439,15.675465136763439,33137.0,33102.81865284974,33067.0
179,12,69,489,222,498,231,493,226,9.337473201948237,9.337473201948237,33235.0,33199.086956521736,33168.0
180,12,69,481,239,490,248,485,243,9.337473201948237,9.337473201948237,33272.0,33234.07246376811,33195.0
186,12,69,466,188,475,197,470,192,9.337473201948237,9.337473201948237,33105.0,33083.69565217391,33048.0
188,12,78,491,166,500,176,495,170,10.441534419118726,9.457055431575805,33122.0,33077.85897435898,33053.0
189,12,193,481,11,496,26,488,18,15.675465136763439,15.675465136763439,34222.0,33778.34715025907,33120.0
197,12,145,426,363,439,376,432,369,13.57482456862576,13.57482456862576,33900.0,33758.379310344826,33579.0
200,12,109,457,345,468,356,462,350,11.783988514976622,11.783988514976622,33978.0,33852.95412844037,33677.0
207,12,109,424,481,435,492,429,486,11.783988514976622,11.783988514976622,33813.0,33683.02752293578,33528.0
220,12,69,462,478,471,487,466,482,9.337473201948237,9.337473201948237,34053.0,33799.69565217391,33472.0
225,12,145,440,534,453,547,446,540,13.57482456862576,13.57482456862576,33826.0,33692.46896551724,33582.0
257,12,77,540,934,548,945,544,939,12.052091704369492,8.183873893703677,36863.0,36105.454545454544,33857.0
270,12,145,543,975,556,988,549,981,13.57482456862576,13.57482456862576,34176.0,33960.92413793103,33623.0
286,12,52,376,1042,383,1050,379,1046,8.682431421244592,7.605665904189708,35082.0,34828.03846153846,34539.0
287,12,69,387,1009,396,1018,391,1013,9.337473201948237,9.337473201948237,34934.0,34583.188405797104,33862.0
290,12,45,395,1059,402,1066,398,1062,7.542472332656507,7.542472332656507,34668.0,34374.91111111111,33996.0
291,12,69,422,1031,431,1040,426,1035,9.337473201948237,9.337473201948237,34710.0,34270.289855072464,33361.0
305,12,145,342,782,355,795,348,788,13.57482456862576,13.57482456862576,33194.0,33160.324137931035,33120.0
315,12,145,369,753,382,766,375,759,13.57482456862576,13.57482456862576,33149.0,33117.0,33092.0
328,12,145,637,359,650,372,643,365,13.57482456862576,13.57482456862576,34150.0,33971.606896551726,33558.0
329,12,131,615,394,626,407,620,400,14.040290986741208,11.933658858055983,34333.0,34108.9465648855,33765.0
335,12,109,672,372,683,383,677,377,11.783988514976622,11.783988514976622,33872.0,33682.11009174312,33465.0
336,12,109,651,410,662,421,656,415,11.783988514976622,11.783988514976622,34166.0,33981.77064220184,33767.0
353,12,208,665,262,680,278,672,270,16.779107888635245,15.796786430741587,33227.0,33177.74038461538,33128.0
363,12,69,499,878,508,887,503,882,9.337473201948237,9.337473201948237,33126.0,33098.23188405797,33082.0
366,12,69,505,903,514,912,509,907,9.337473201948237,9.337473201948237,33106.0,33073.75362318841,33050.0
374,12,69,19,696,28,705,23,700,9.337473201948237,9.337473201948237,33654.0,33545.97101449275,33235.0
