id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,20,446,157,455,186,476,173,467,33.02557293985503,18.984189964567257,35011.0,34500.40134529148,33585.0
12,20,300,19,173,39,195,27,184,26.941472570125487,15.030921838288275,33519.0,33418.98333333333,33283.0
16,20,469,46,231,67,258,55,244,28.4914033777462,21.144760898802684,33471.0,33363.79530916845,33217.0
24,20,443,25,666,47,690,35,678,26.35058407288401,21.75192058073867,33861.0,33657.17381489842,33386.0
28,20,260,139,354,159,373,149,363,24.90959709442826,13.527767491471405,33382.0,33313.834615384614,33258.0
29,20,253,105,339,128,352,116,345,25.41949559387476,13.030061517060481,33405.0,33340.72727272727,33241.0
32,20,362,138,408,156,433,147,420,26.974757163246267,17.154399046998584,33996.0,33755.74861878453,33375.0
33,20,313,168,377,189,398,178,387,25.654925817213552,15.626263078258052,33926.0,33726.223642172525,33500.0
41,20,438,134,496,162,516,147,505,30.50949079234173,18.414401908013126,35041.0,34625.97716894977,33917.0
50,20,342,319,224,341,242,330,232,23.285918334638257,18.757448112991987,34389.0,33921.166666666664,33616.0
53,20,109,320,254,331,265,325,259,11.783988514976622,11.783988514976622,34583.0,34186.633027522934,33817.0
54,20,126,335,277,349,288,342,282,15.102506823492465,10.719255845095642,34348.0,33991.920634920636,33595.0
55,20,344,280,257,299,281,288,269,26.990177845831205,16.534512055866003,33250.0,33192.9476744186,33127.0
63,20,359,287,335,315,351,301,342,30.3541095540824,15.196069230116521,33235.0,33177.23676880223,33133.0
78,20,224,201,784,220,798,210,791,21.037067783105325,13.903783107531455,34609.0,34125.53571428572,33455.0
79,20,224,166,783,181,802,173,792,21.21479572547674,13.576210848383408,34446.0,34106.78125,33364.0
88,20,201,199,805,217,818,207,811,19.77726750231832,13.135357585763824,34742.0,34310.44776119403,33715.0
89,20,356,207,835,234,856,219,844,32.12919447101235,14.956370614797805,34210.0,33874.176966292136,33390.0
94,20,305,175,949,194,968,184,958,19.710694442607448,19.710694442607448,34342.0,34050.96393442623,33648.0
98,20,357,226,973,247,994,236,983,23.74844827600758,19.166791473216353,34511.0,34141.47619047619,33595.0
104,20,204,237,896,251,913,244,904,17.92235277132163,14.486134566188168,33233.0,33189.06862745098,33126.0
105,20,191,203,931,213,953,208,941,23.867619522564326,10.304987771670529,33243.0,33188.07853403141,33129.0
114,20,225,267,899,279,920,273,909,23.050050867454882,12.618794700727186,33220.0,33179.58222222222,33129.0
115,20,109,231,945,242,956,236,950,11.783988514976622,11.783988514976622,33226.0,33194.40366972477,33158.0
127,20,186,427,86,438,104,432,94,19.732621318163016,12.14960506460216,33921.0,33725.166666666664,33557.0
128,20,193,454,60,467,77,460,68,18.36141827123199,13.553312301531134,34093.0,33784.13471502591,33241.0
135,20,227,472,115,487,134,479,124,21.279266299143767,13.744608549662114,33901.0,33695.66960352423,33466.0
136,20,161,442,125,460,138,450,131,20.347890631682855,10.228929114833546,34267.0,34024.32298136646,33739.0
137,20,524,485,42,516,62,500,51,33.34742948008251,20.264867942236464,33998.0,33787.916030534354,33581.0
143,20,251,506,115,522,134,514,124,20.349852920414914,15.739214894399712,34416.0,34058.31075697211,33630.0
144,20,320,543,97,561,119,551,108,23.49874930145827,17.5959832068917,34205.0,33905.41875,33340.0
153,20,249,580,122,597,139,588,130,17.809342794248536,17.809342794248536,33872.0,33644.99196787149,33308.0
154,20,193,536,165,551,180,543,172,15.675465136763439,15.675465136763439,34062.0,33802.0,33543.0
163,20,145,605,188,618,201,611,194,13.57482456862576,13.57482456862576,33710.0,33559.71724137931,33335.0
164,20,145,579,200,592,213,585,206,13.57482456862576,13.57482456862576,33755.0,33609.28275862069,33459.0
169,20,69,572,49,581,58,576,53,9.337473201948237,9.337473201948237,33397.0,33262.289855072464,33095.0
179,20,145,508,220,521,233,514,226,13.57482456862576,13.57482456862576,33274.0,33232.15862068965,33136.0
180,20,109,474,254,485,265,479,259,11.783988514976622,11.783988514976622,33342.0,33268.55963302752,33116.0
186,20,69,448,192,457,201,452,196,9.337473201948237,9.337473201948237,33098.0,33080.3768115942,33055.0
197,20,158,427,368,441,381,434,374,14.677977993398258,13.694681588027827,33934.0,33757.46835443038,33565.0
200,20,145,445,340,458,353,451,346,13.57482456862576,13.57482456862576,34005.0,33827.89655172414,33614.0
207,20,193,421,493,436,508,428,500,15.675465136763439,15.675465136763439,33657.0,33497.83419689119,33294.0
220,20,145,454,485,467,498,460,491,13.57482456862576,13.57482456862576,33561.0,33479.07586206897,33375.0
227,20,109,454,544,465,555,459,549,11.783988514976622,11.783988514976622,33653.0,33585.706422018346,33495.0
228,20,145,417,536,430,549,423,542,13.57482456862576,13.57482456862576,33714.0,33597.44827586207,33489.0
259,20,249,542,925,559,942,550,933,17.809342794248536,17.809342794248536,33858.0,33737.27710843374,33550.0
260,20,145,523,962,536,975,529,968,13.57482456862576,13.57482456862576,34247.0,33929.903448275865,33685.0
