id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,51,192,162,445,178,460,170,452,18.495524863669395,13.258603245341764,34736.0,34450.75,34116.0
9,51,332,109,464,128,485,118,475,23.042494932598682,18.613156154199203,34636.0,34337.780120481926,34097.0
14,51,196,38,209,53,225,45,216,18.32806736867394,13.697690299484615,33587.0,33511.77551020408,33342.0
15,51,196,27,162,39,183,32,173,23.364481427852674,11.120455152983915,33637.0,33475.545918367345,33182.0
18,51,265,52,259,72,277,62,268,23.647193015791597,14.52418499975635,33480.0,33369.58113207547,33272.0
19,51,257,57,186,73,207,64,196,22.90719070190132,14.555908128382633,33423.0,33337.801556420236,33162.0
20,51,307,13,229,38,243,25,235,26.90763400909415,14.641753826910392,33504.0,33395.87296416938,33256.0
36,51,145,94,404,107,417,100,410,13.57482456862576,13.57482456862576,33654.0,33571.28965517241,33471.0
37,51,283,145,410,166,427,155,418,23.104828252468074,15.702735634819277,33698.0,33542.8480565371,33273.0
39,51,282,151,379,167,400,158,390,22.839690371457387,16.05557127748978,33871.0,33708.08865248227,33213.0
40,51,145,193,377,206,390,199,383,13.57482456862576,13.57482456862576,33929.0,33818.87586206896,33623.0
43,51,278,166,486,184,507,174,496,23.775689150093296,14.945512086886465,34919.0,34552.02158273381,34082.0
44,51,249,140,493,157,510,148,501,17.809342794248536,17.809342794248536,34911.0,34633.02409638554,34047.0
45,51,145,131,313,144,326,137,319,13.57482456862576,13.57482456862576,33357.0,33272.68275862069,33222.0
46,51,145,86,345,99,358,92,351,13.57482456862576,13.57482456862576,33340.0,33269.96551724138,33209.0
48,51,105,155,336,164,349,159,342,13.801311186847084,9.688481133111972,33673.0,33572.87619047619,33442.0
49,51,172,122,350,140,363,130,357,19.801257273191247,11.441883603475539,33778.0,33547.691860465115,33261.0
50,51,363,379,213,396,239,386,226,28.167089000253004,16.97518084932007,34176.0,33834.801652892565,33525.0
53,51,322,329,226,351,244,338,235,23.59497907897537,18.131733933239442,33836.0,33646.394409937886,33316.0
54,51,271,309,286,326,305,317,295,20.13682388389155,17.188240131687156,33892.0,33617.22509225092,33431.0
58,51,334,256,277,280,293,268,285,25.63184935408191,16.68807426456614,33348.0,33281.7125748503,33196.0
59,51,272,260,229,277,250,267,238,24.276097609007525,14.899708669700658,33293.0,33233.393382352944,33173.0
65,51,249,254,341,271,358,262,349,17.809342794248536,17.809342794248536,33181.0,33145.847389558236,33105.0
66,51,290,316,335,330,361,323,348,28.87508844422959,13.165259558865758,33246.0,33206.74137931035,33157.0
78,51,181,222,768,237,783,229,775,17.70123140460191,13.026642721290543,35353.0,34597.79005524862,33671.0
80,51,139,156,799,171,811,163,805,16.542506852512716,10.768707069197456,35309.0,34522.25179856115,33289.0
82,51,145,166,772,179,785,172,778,13.57482456862576,13.57482456862576,34709.0,34295.71034482759,33349.0
88,51,193,212,805,227,820,219,812,15.675465136763439,15.675465136763439,34324.0,34117.067357512955,33797.0
89,51,388,191,846,218,865,204,855,29.728565400340518,16.841771956868975,34119.0,33883.798969072166,33350.0
96,51,220,164,964,177,984,170,974,21.877516195956243,12.981260650294288,34552.0,34156.92272727273,33794.0
97,51,109,172,929,183,940,177,934,11.783988514976622,11.783988514976622,35681.0,35053.05504587156,34118.0
100,51,298,233,966,258,981,245,974,28.00883424027586,14.185263612550195,34322.0,33957.08724832215,33289.0
101,51,230,224,991,246,1002,234,996,24.313174099294578,12.24673869630818,34702.0,34246.391304347824,33527.0
105,51,326,197,920,216,944,206,932,27.465869167578145,15.34461428256078,33261.0,33210.926380368095,33091.0
107,51,193,255,875,270,890,262,882,15.675465136763439,15.675465136763439,33361.0,33300.81347150259,33220.0
108,51,193,233,904,248,919,240,911,15.675465136763439,15.675465136763439,33341.0,33284.155440414506,33213.0
114,51,391,262,904,280,935,270,919,34.631917226515974,14.79014186572932,33299.0,33243.575447570336,33123.0
115,51,284,210,954,226,978,217,966,24.73576245757522,15.559722357037405,33705.0,33383.2676056338,33159.0
127,51,193,391,101,406,116,398,108,15.675465136763439,15.675465136763439,34034.0,33815.279792746114,33602.0
128,51,138,402,37,415,51,408,43,15.98993173083522,11.001378905009908,34883.0,34396.963768115944,33993.0
135,51,362,451,111,479,126,465,118,30.341394555696013,15.463392667165223,34068.0,33764.08287292818,33275.0
136,51,239,439,142,460,157,449,149,23.571717591309994,13.085500077770405,34636.0,34180.058577405856,33801.0
139,51,373,464,62,485,83,474,72,21.79111164940628,21.79111164940628,33966.0,33734.95978552279,33546.0
140,51,436,440,35,465,56,453,44,27.089549331246445,20.757748377898377,34033.0,33790.47247706422,33312.0
146,51,193,511,91,526,106,518,98,15.675465136763439,15.675465136763439,33890.0,33736.81865284974,33544.0
147,51,145,542,93,555,106,548,99,13.57482456862576,13.57482456862576,33964.0,33744.38620689655,33558.0
149,51,109,503,144,514,155,508,149,11.783988514976622,11.783988514976622,34384.0,34176.77064220184,33802.0
150,51,164,516,127,529,142,522,134,16.520219806574058,12.646580410492932,34497.0,34143.67682926829,33719.0
156,51,109,584,138,595,149,589,143,11.783988514976622,11.783988514976622,34096.0,33856.22935779816,33623.0
157,51,69,605,127,614,136,609,131,9.337473201948237,9.337473201948237,34048.0,33812.985507246376,33543.0
159,51,69,544,161,553,170,548,165,9.337473201948237,9.337473201948237,34205.0,34000.739130434784,33636.0
160,51,109,532,182,543,193,537,187,11.783988514976622,11.783988514976622,34443.0,34044.89908256881,33362.0
167,51,69,568,225,577,234,572,229,9.337473201948237,9.337473201948237,33976.0,33704.65217391304,33444.0
168,51,109,561,191,572,202,566,196,11.783988514976622,11.783988514976622,33618.0,33503.752293577985,33338.0
171,51,145,584,63,597,76,590,69,13.57482456862576,13.57482456862576,33107.0,33082.95172413793,33055.0
172,51,266,519,27,536,45,527,36,18.912541091199664,17.928848513570426,33256.0,33187.86466165414,33090.0
180,51,69,499,264,508,273,503,268,9.337473201948237,9.337473201948237,33611.0,33466.840579710144,33266.0
182,51,69,509,216,518,225,513,220,9.337473201948237,9.337473201948237,33621.0,33489.159420289856,33363.0
183,51,109,499,229,510,240,504,234,11.783988514976622,11.783988514976622,33553.0,33462.1743119266,33311.0
185,51,109,486,277,497,288,491,282,11.783988514976622,11.783988514976622,33529.0,33410.88990825688,33290.0
186,51,69,444,180,453,189,448,184,9.337473201948237,9.337473201948237,33100.0,33077.89855072464,33054.0
190,51,59,482,173,492,184,487,178,15.468309823507065,5.9429919519810674,33401.0,33257.745762711864,33100.0
195,51,109,617,196,628,207,622,201,11.783988514976622,11.783988514976622,33617.0,33495.35779816514,33300.0
196,51,69,618,171,627,180,622,175,9.337473201948237,9.337473201948237,33567.0,33496.85507246377,33398.0
197,51,193,432,393,447,408,439,400,15.675465136763439,15.675465136763439,33702.0,33539.678756476686,33382.0
199,51,145,403,372,416,385,409,378,13.57482456862576,13.57482456862576,33611.0,33483.91724137931,33354.0
202,51,193,460,332,475,347,467,339,15.675465136763439,15.675465136763439,33748.0,33561.43005181347,33206.0
203,51,145,431,337,444,350,437,343,13.57482456862576,13.57482456862576,33775.0,33646.07586206897,33478.0
208,51,145,424,458,437,471,430,464,13.57482456862576,13.57482456862576,33391.0,33339.7724137931,33292.0
211,51,109,475,517,486,528,480,522,11.783988514976622,11.783988514976622,33424.0,33326.091743119265,33261.0
212,51,145,478,489,491,502,484,495,13.57482456862576,13.57482456862576,33381.0,33322.24827586207,33261.0
221,51,193,412,505,427,520,419,512,15.675465136763439,15.675465136763439,33349.0,33289.414507772024,33228.0
230,51,193,427,567,442,582,434,574,15.675465136763439,15.675465136763439,33338.0,33248.55440414508,33107.0
231,51,193,379,537,394,552,386,544,15.675465136763439,15.675465136763439,33353.0,33297.844559585494,33231.0
233,51,145,443,513,456,526,449,519,13.57482456862576,13.57482456862576,33458.0,33390.75172413793,33335.0
234,51,145,461,568,474,581,467,574,13.57482456862576,13.57482456862576,33449.0,33378.95862068966,33297.0
262,51,145,562,910,575,923,568,916,13.57482456862576,13.57482456862576,33600.0,33523.68965517241,33445.0
263,51,109,474,928,485,939,479,933,11.783988514976622,11.783988514976622,33784.0,33678.35779816514,33488.0
265,51,193,498,949,513,964,505,956,15.675465136763439,15.675465136763439,33555.0,33480.367875647666,33387.0
266,51,145,526,930,539,943,532,936,13.57482456862576,13.57482456862576,33602.0,33508.668965517245,33401.0
273,51,193,532,979,547,994,539,986,15.675465136763439,15.675465136763439,33799.0,33703.0,33490.0
275,51,25,572,980,577,985,574,982,5.656854249492381,5.656854249492381,33917.0,33778.08,33616.0
276,51,69,583,948,592,957,587,952,9.337473201948237,9.337473201948237,33872.0,33693.913043478264,33576.0
293,51,69,389,1073,398,1082,393,1077,9.337473201948237,9.337473201948237,34015.0,33858.260869565216,33526.0
294,51,109,392,1032,403,1043,397,1037,11.783988514976622,11.783988514976622,34114.0,33909.71559633027,33382.0
296,51,145,420,1000,433,1013,426,1006,13.57482456862576,13.57482456862576,33879.0,33697.979310344825,33421.0
297,51,145,381,995,394,1008,387,1001,13.57482456862576,13.57482456862576,33748.0,33621.48275862069,33394.0
299,51,69,427,1057,436,1066,431,1061,9.337473201948237,9.337473201948237,33923.0,33766.97101449275,33624.0
300,51,145,433,1028,446,1041,439,1034,13.57482456862576,13.57482456862576,33925.0,33765.020689655175,33495.0
303,51,69,360,1019,369,1028,364,1023,9.337473201948237,9.337473201948237,34277.0,34074.76811594203,33829.0
304,51,109,364,1049,375,1060,369,1054,11.783988514976622,11.783988514976622,34186.0,33988.752293577985,33647.0
307,51,145,387,786,400,799,393,792,13.57482456862576,13.57482456862576,33404.0,33353.096551724135,33301.0
308,51,193,339,796,354,811,346,803,15.675465136763439,15.675465136763439,33278.0,33219.326424870465,33169.0
318,51,109,335,757,346,768,340,762,11.783988514976622,11.783988514976622,33142.0,33120.56880733945,33090.0
321,51,45,412,744,419,751,415,747,7.542472332656507,7.542472332656507,33224.0,33195.333333333336,33175.0
322,51,69,376,752,385,761,380,756,9.337473201948237,9.337473201948237,33236.0,33199.95652173913,33173.0
331,51,145,640,426,653,439,646,432,13.57482456862576,13.57482456862576,33894.0,33781.510344827584,33614.0
332,51,145,612,420,625,433,618,426,13.57482456862576,13.57482456862576,34080.0,33861.668965517245,33616.0
343,51,109,647,332,658,343,652,337,11.783988514976622,11.783988514976622,34103.0,33875.91743119266,33477.0
344,51,145,609,287,622,300,615,293,13.57482456862576,13.57482456862576,34315.0,33982.724137931036,33586.0
346,51,145,611,336,624,349,617,342,13.57482456862576,13.57482456862576,33578.0,33486.503448275864,33420.0
347,51,145,608,377,621,390,614,383,13.57482456862576,13.57482456862576,33588.0,33489.06206896552,33361.0
355,51,109,651,274,662,285,656,279,11.783988514976622,11.783988514976622,33692.0,33553.56880733945,33425.0
356,51,145,664,248,677,261,670,254,13.57482456862576,13.57482456862576,33487.0,33373.98620689655,33287.0
364,51,25,502,872,507,877,504,874,5.656854249492381,5.656854249492381,33108.0,33092.6,33079.0
365,51,69,471,897,480,906,475,901,9.337473201948237,9.337473201948237,33113.0,33085.97101449275,33069.0
371,51,249,42,687,59,704,50,695,17.809342794248536,17.809342794248536,34933.0,34386.73895582329,33568.0
372,51,249,31,666,48,683,39,674,17.809342794248536,17.809342794248536,33794.0,33488.843373493975,33360.0
380,51,145,666,387,679,400,672,393,13.57482456862576,13.57482456862576,33427.0,33358.34482758621,33242.0
385,51,69,19,262,28,271,23,266,9.337473201948237,9.337473201948237,33418.0,33325.362318840576,33190.0
