id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,6,428,168,460,195,480,181,469,27.861063015257244,19.885108922612467,35390.0,34438.91588785047,33560.0
12,6,213,27,175,41,193,34,184,19.90056607392862,13.914099123313209,33510.0,33386.859154929574,33233.0
16,6,345,45,234,62,258,53,245,25.637073749435626,17.271405540834213,33537.0,33364.249275362316,33264.0
24,6,145,29,675,42,688,35,681,13.57482456862576,13.57482456862576,33985.0,33811.379310344826,33620.0
28,6,145,156,343,170,357,162,350,16.754902123340376,11.01140730092732,33598.0,33480.28965517241,33329.0
29,6,166,127,341,137,360,131,350,20.836749942899072,10.346710236170463,33668.0,33476.590361445786,33338.0
32,6,212,146,415,164,432,154,423,22.018185437399538,12.933138898890709,34234.0,33897.66981132075,33520.0
33,6,226,174,388,186,409,179,398,22.99922153446202,12.680166068868703,33973.0,33760.41150442478,33413.0
41,6,375,145,503,167,526,156,514,26.87496638973067,17.848632994520027,35064.0,34467.282666666666,33196.0
50,6,283,278,232,295,251,286,241,20.021190187826058,18.03334171548806,34235.0,33927.826855123676,33650.0
51,6,351,287,263,310,280,298,271,24.496293108721083,18.346459947155818,34272.0,33954.05413105413,33667.0
55,6,308,286,295,304,320,294,307,28.72843119585365,13.806870688114651,33222.0,33178.305194805194,33137.0
63,6,294,287,348,312,363,299,355,27.72699924161807,13.853608804674783,33254.0,33194.35034013606,33140.0
76,6,380,188,799,211,821,199,810,26.844755481722398,18.193246763023765,34466.0,34096.11842105263,33280.0
86,6,193,215,843,230,858,222,850,15.675465136763439,15.675465136763439,35175.0,34705.18652849741,34237.0
94,6,193,177,946,192,961,184,953,15.675465136763439,15.675465136763439,34384.0,34086.849740932645,33836.0
98,6,266,213,957,231,974,222,965,18.912541091199664,17.928848513570426,34739.0,34248.49248120301,33552.0
102,6,261,232,907,251,923,241,914,20.04937198048454,16.602776737031153,33320.0,33253.82375478927,33174.0
114,6,100,262,922,272,936,266,930,16.430658185224036,9.399652738284027,33367.0,33282.89,33109.0
115,6,108,237,936,244,952,240,944,17.86782749131128,7.812620369443087,33360.0,33299.28703703704,33183.0
125,6,345,444,77,462,103,453,90,28.66767421282192,15.408630299273032,34226.0,33928.06956521739,33607.0
133,6,385,460,113,484,132,471,122,25.556457167739612,19.22358609687444,34262.0,33983.7974025974,33617.0
137,6,318,491,46,514,62,502,53,24.55357891050339,16.593020248603363,34012.0,33788.6037735849,33555.0
143,6,145,507,122,520,135,513,128,13.57482456862576,13.57482456862576,34617.0,34212.86896551724,33468.0
144,6,198,546,120,560,137,553,128,18.826099728729968,13.543603976539437,34215.0,33923.444444444445,33576.0
153,6,208,572,151,583,171,577,160,22.020969027794326,12.20340431695504,35161.0,34100.043269230766,33121.0
154,6,109,545,166,556,177,550,171,11.783988514976622,11.783988514976622,34863.0,34336.95412844037,33700.0
163,6,69,607,195,616,204,611,199,9.337473201948237,9.337473201948237,34271.0,34042.362318840576,33794.0
164,6,109,582,199,593,210,587,204,11.783988514976622,11.783988514976622,34276.0,34042.422018348625,33833.0
169,6,193,573,41,588,56,580,48,15.675465136763439,15.675465136763439,33162.0,33115.020725388604,33074.0
177,6,249,487,220,504,237,495,228,17.809342794248536,17.809342794248536,33195.0,33147.642570281125,33110.0
186,6,171,489,179,502,194,495,186,15.788070113054884,13.795498884552316,33115.0,33088.46783625731,33061.0
189,6,69,491,23,500,32,495,27,9.337473201948237,9.337473201948237,34232.0,33979.31884057971,33265.0
197,6,145,427,353,440,366,433,359,13.57482456862576,13.57482456862576,33913.0,33750.70344827586,33493.0
200,6,109,461,351,472,362,466,356,11.783988514976622,11.783988514976622,34116.0,33940.69724770642,33728.0
204,6,305,440,486,459,505,449,495,19.710694442607448,19.710694442607448,33927.0,33751.118032786886,33517.0
225,6,145,435,532,448,545,441,538,13.57482456862576,13.57482456862576,33970.0,33783.73103448276,33521.0
257,6,305,540,930,559,949,549,939,19.710694442607448,19.710694442607448,34207.0,33967.46557377049,33781.0
270,6,145,552,968,565,981,558,974,13.57482456862576,13.57482456862576,34338.0,33990.69655172414,33695.0
284,6,145,384,1013,397,1026,390,1019,13.57482456862576,13.57482456862576,34497.0,34277.94482758621,33914.0
288,6,145,406,1036,419,1049,412,1042,13.57482456862576,13.57482456862576,34318.0,34031.42068965517,33779.0
305,6,145,338,777,351,790,344,783,13.57482456862576,13.57482456862576,33165.0,33132.71034482759,33093.0
315,6,145,365,760,378,773,371,766,13.57482456862576,13.57482456862576,33142.0,33121.020689655175,33095.0
326,6,249,633,371,650,388,641,379,17.809342794248536,17.809342794248536,34533.0,34158.614457831325,33821.0
333,6,109,665,388,676,399,670,393,11.783988514976622,11.783988514976622,36863.0,35322.56880733945,33308.0
353,6,171,669,271,682,286,675,278,15.788070113054884,13.795498884552316,33181.0,33146.070175438595,33108.0
363,6,69,499,881,508,890,503,885,9.337473201948237,9.337473201948237,33137.0,33106.76811594203,33072.0
366,6,69,500,903,509,912,504,907,9.337473201948237,9.337473201948237,33129.0,33097.565217391304,33076.0
