id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,7,340,165,460,193,473,178,466,30.51325652121405,14.389538683690029,35065.0,34472.81176470588,33926.0
12,7,246,24,172,39,193,31,182,23.269388395190212,13.572309469520366,33481.0,33376.0,33245.0
16,7,350,41,232,62,252,51,242,23.233511686497902,19.248470705728387,33485.0,33356.962857142855,33271.0
24,7,145,29,672,42,685,35,678,13.57482456862576,13.57482456862576,33895.0,33726.786206896555,33526.0
28,7,218,160,347,175,365,167,355,19.780133442137874,14.278669428001555,33546.0,33403.50458715596,33235.0
29,7,148,126,343,136,360,130,351,18.507382012515787,10.342588709351878,33597.0,33432.92567567567,33344.0
32,7,210,149,417,168,433,157,425,22.348723996634934,12.540413604182168,34128.0,33872.433333333334,33572.0
33,7,285,174,385,190,408,182,395,25.88958902773734,14.851061394473513,34012.0,33703.775438596494,33461.0
41,7,371,142,502,168,519,155,510,27.89909078930677,17.06298761577443,35161.0,34516.967654986525,33609.0
50,7,322,273,232,293,251,283,241,21.461006249432874,19.131359266357585,34183.0,33914.15838509317,33587.0
51,7,402,290,264,316,281,302,272,27.882125731790666,18.50964519309134,34238.0,33898.75621890547,33576.0
55,7,291,282,297,301,319,291,308,26.248128776508526,14.318113088432254,33240.0,33183.886597938144,33127.0
63,7,274,291,344,314,359,303,352,25.813083574525184,14.151792819426348,33257.0,33189.74817518248,33129.0
76,7,397,190,801,212,825,201,813,27.676556025350987,18.50948897885122,34465.0,34069.838790931986,33286.0
86,7,193,213,841,228,856,220,848,15.675465136763439,15.675465136763439,35019.0,34608.62694300518,34174.0
94,7,193,177,946,192,961,184,953,15.675465136763439,15.675465136763439,34418.0,34107.91191709845,33888.0
98,7,249,211,962,228,979,219,970,17.809342794248536,17.809342794248536,34505.0,34173.22891566265,33842.0
102,7,288,226,910,247,926,236,918,22.32544589870326,16.50061977861422,33316.0,33243.96875,33169.0
114,7,109,261,919,272,930,266,924,11.783988514976622,11.783988514976622,33327.0,33256.477064220184,33182.0
115,7,119,238,938,248,952,243,944,15.505600094316524,10.03022378061362,33303.0,33250.31932773109,33185.0
125,7,322,443,78,460,103,451,90,27.42432331415933,15.059846339203403,34215.0,33926.90372670807,33639.0
133,7,380,459,112,483,131,471,121,25.708866402658153,18.909983730536812,34211.0,33941.65789473684,33670.0
137,7,358,490,45,516,60,502,52,28.028317683706437,16.435416180551467,34062.0,33771.108938547484,33495.0
143,7,145,507,124,520,137,513,130,13.57482456862576,13.57482456862576,34578.0,34108.30344827586,33319.0
144,7,299,544,115,556,142,549,128,30.132799169704008,13.006411891905795,34155.0,33823.5618729097,33307.0
153,7,294,571,144,584,171,577,157,29.85977704527442,12.774698385553318,34680.0,33852.15306122449,33059.0
154,7,109,539,163,550,174,544,168,11.783988514976622,11.783988514976622,34202.0,33947.00917431193,33548.0
163,7,69,607,195,616,204,611,199,9.337473201948237,9.337473201948237,34072.0,33907.34782608696,33786.0
164,7,109,584,199,595,210,589,204,11.783988514976622,11.783988514976622,34245.0,33982.752293577985,33545.0
169,7,193,565,41,580,56,572,48,15.675465136763439,15.675465136763439,33153.0,33114.45077720207,33078.0
177,7,249,487,221,504,238,495,229,17.809342794248536,17.809342794248536,33201.0,33157.22088353414,33104.0
186,7,145,479,179,492,192,485,185,13.57482456862576,13.57482456862576,33116.0,33090.45517241379,33064.0
189,7,69,490,20,499,29,494,24,9.337473201948237,9.337473201948237,34375.0,34221.391304347824,33924.0
197,7,145,427,353,440,366,433,359,13.57482456862576,13.57482456862576,33932.0,33750.92413793103,33557.0
200,7,109,459,350,470,361,464,355,11.783988514976622,11.783988514976622,34093.0,33909.091743119265,33709.0
204,7,305,440,485,459,504,449,494,19.710694442607448,19.710694442607448,33881.0,33728.4393442623,33541.0
225,7,145,431,532,444,545,437,538,13.57482456862576,13.57482456862576,33934.0,33787.503448275864,33628.0
257,7,305,540,930,559,949,549,939,19.710694442607448,19.710694442607448,34163.0,33967.29180327869,33763.0
270,7,145,552,968,565,981,558,974,13.57482456862576,13.57482456862576,34303.0,34064.58620689655,33838.0
284,7,145,384,1013,397,1026,390,1019,13.57482456862576,13.57482456862576,34578.0,34357.28965517241,33955.0
288,7,145,406,1036,419,1049,412,1042,13.57482456862576,13.57482456862576,34274.0,33993.29655172414,33761.0
305,7,145,338,777,351,790,344,783,13.57482456862576,13.57482456862576,33165.0,33136.26896551724,33098.0
315,7,145,365,758,378,771,371,764,13.57482456862576,13.57482456862576,33145.0,33117.096551724135,33076.0
326,7,109,630,378,641,389,635,383,11.783988514976622,11.783988514976622,36863.0,35545.04587155963,33478.0
335,7,45,671,384,678,391,674,387,7.542472332656507,7.542472332656507,36343.0,35419.822222222225,33944.0
336,7,25,651,411,656,416,653,413,5.656854249492381,5.656854249492381,35941.0,35235.44,33975.0
353,7,145,667,265,680,278,673,271,13.57482456862576,13.57482456862576,33194.0,33151.04827586207,33120.0
363,7,69,499,881,508,890,503,885,9.337473201948237,9.337473201948237,33131.0,33105.086956521736,33072.0
366,7,69,500,903,509,912,504,907,9.337473201948237,9.337473201948237,33114.0,33088.34782608696,33064.0
