id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
1,14,432,162,463,197,477,179,469,38.53852971316575,14.579208911518892,34981.0,34430.55787037037,33240.0
12,14,296,19,171,40,192,29,181,27.01249835136498,14.187563176515846,33563.0,33411.11824324324,33196.0
16,14,305,52,230,71,249,61,239,19.710694442607448,19.710694442607448,33473.0,33374.36393442623,33309.0
24,14,453,29,663,53,686,40,674,27.09395293177317,21.488848409657592,33833.0,33635.72626931567,33386.0
28,14,252,151,348,162,372,156,360,26.60826939130014,12.282391577259816,33410.0,33323.09126984127,33224.0
29,14,306,109,343,135,358,121,351,29.209330517815197,13.917886814836285,33429.0,33322.44117647059,33086.0
32,14,278,138,418,157,436,146,427,21.37357782187944,16.8344322626147,33998.0,33745.69784172662,33433.0
33,14,282,170,378,187,398,177,388,21.879007543476163,16.766714656626238,33878.0,33699.77304964539,33549.0
41,14,351,139,500,163,518,151,508,25.769334866810052,17.402680037026965,35064.0,34600.45299145299,34096.0
50,14,338,298,224,319,243,308,233,22.452259809191574,19.19375089545063,34137.0,33866.896449704145,33621.0
51,14,429,319,263,345,283,332,273,27.887197091279685,19.640205974497295,34154.0,33885.48951048951,33507.0
55,14,326,281,264,298,289,289,276,27.215802795869756,15.369419113559495,33254.0,33186.15950920245,33134.0
63,14,404,290,338,313,360,301,349,25.951237761947606,19.892606409097436,33213.0,33174.069306930694,33111.0
78,14,69,199,788,208,797,203,792,9.337473201948237,9.337473201948237,35097.0,34724.188405797104,34064.0
79,14,87,168,796,178,807,173,801,12.831676190354315,8.667045206817972,35199.0,34741.49425287356,34071.0
86,14,193,213,845,228,860,220,852,15.675465136763439,15.675465136763439,35925.0,34748.69430051814,33682.0
94,14,249,176,947,193,964,184,955,17.809342794248536,17.809342794248536,34352.0,34086.31325301205,33800.0
98,14,305,220,969,239,988,229,978,19.710694442607448,19.710694442607448,34355.0,34097.308196721315,33791.0
104,14,145,240,897,253,910,246,903,13.57482456862576,13.57482456862576,33234.0,33175.98620689655,33124.0
105,14,150,205,937,212,959,208,948,24.78171368838994,7.8655366420014,33244.0,33194.10666666667,33143.0
