id,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity
8,39,209,181,477,195,494,187,485,18.326373252035154,14.714283953410547,35013.0,34601.82296650718,34038.0
9,39,435,138,457,158,483,147,469,28.4942243023451,19.878923657235006,34679.0,34194.275862068964,33200.0
14,39,103,35,199,47,209,40,204,12.743671313904034,10.303190142198465,34147.0,33695.30097087379,33148.0
15,39,120,25,171,39,183,31,177,16.676469671980193,9.357161449426636,34045.0,33803.525,33281.0
18,39,229,64,248,81,265,72,256,20.433614337439167,14.623340687172778,33399.0,33330.75109170306,33260.0
19,39,210,60,195,75,214,66,205,21.723488538500742,13.63173818999025,33382.0,33316.490476190476,33247.0
28,39,405,135,343,157,370,146,357,29.99708495836446,18.083199981127223,33482.0,33388.34814814815,33224.0
29,39,249,95,352,112,369,103,360,17.809342794248536,17.809342794248536,33386.0,33303.82329317269,33203.0
32,39,208,130,401,143,420,136,410,20.77687484223867,12.81525907974841,35716.0,34650.55288461538,33326.0
33,39,373,168,376,183,403,175,389,29.16533253683068,16.470299860047867,34038.0,33809.33512064343,33578.0
43,39,197,155,512,174,523,164,517,20.876236703085368,12.178036316579073,35200.0,34733.83756345178,33910.0
44,39,210,118,496,131,514,124,504,19.148542155126762,14.020393310154626,35674.0,34996.90476190476,34027.0
50,39,377,377,236,401,254,388,245,25.454558713928904,18.914069637606303,34258.0,33790.31034482759,33568.0
53,39,268,317,233,333,254,325,243,22.75636682174477,15.191568983588452,33839.0,33636.17910447761,33433.0
54,39,249,314,282,331,299,322,290,17.809342794248536,17.809342794248536,33754.0,33603.1124497992,33466.0
58,39,292,269,275,286,296,276,286,23.618343284657165,16.53527650854166,33198.0,33157.811643835616,33106.0
59,39,273,256,224,270,248,262,235,26.488788669204514,13.351200419393393,33220.0,33168.41025641026,33126.0
65,39,249,253,339,270,356,261,347,17.809342794248536,17.809342794248536,33163.0,33127.29317269076,33097.0
66,39,285,311,345,328,369,319,357,27.648390822111686,13.476940277201017,33183.0,33147.78947368421,33114.0
78,39,249,211,768,228,785,219,776,17.809342794248536,17.809342794248536,34228.0,33976.843373493975,33507.0
79,39,249,164,787,181,804,172,795,17.809342794248536,17.809342794248536,34158.0,33923.0281124498,33687.0
88,39,279,208,816,233,829,220,822,27.30713043121058,13.178904888128402,34419.0,34151.673835125446,33631.0
89,39,382,192,844,220,864,205,853,31.64670773747243,16.195720266904704,34034.0,33789.49214659686,33533.0
96,39,154,166,963,176,981,170,972,19.459993915854227,10.223566902768919,34675.0,34262.7012987013,33529.0
97,39,109,171,933,182,944,176,938,11.783988514976622,11.783988514976622,35027.0,34691.192660550456,33955.0
100,39,289,244,972,262,993,252,981,24.005709210584232,15.993984291450447,34508.0,34125.328719723184,33437.0
101,39,96,223,989,232,1001,227,994,12.675435561221029,9.626352718795768,35430.0,34870.802083333336,33919.0
